789681,  US,00058,W410B,US 58 WB Exit 410B,Ramp,109,City of Emporia,040,Greensville County,0.18,US 58,I-95 North,1200,G,,,,,,,X,,,,1200,G,2012,,,,,,,,,,,,,,,
626006,C3US,00058,     ,Bus US 58,Market Dr,109,City of Emporia,109,City of Emporia,0.21,US 58 West Intersection,West Atlantic St,10000,G,97%,0%,1%,0%,1%,0%,C,0.0919,F,0.5493,11000,G,2012,,,,,,,,,,,,,,,
626039,C3US,00058,     ,Bus US 58,West Atlantic St,109,City of Emporia,109,City of Emporia,0.44,US 58 Connector,North Main Street,9700,G,98%,0%,1%,0%,1%,0%,C,0.0856,F,0.5059,10000,G,2012,,,,,,,,,,,,,,,
626011,C3US,00058,     ,Bus US 58,East Atlantic St,109,City of Emporia,109,City of Emporia,0.25,North Main Street,Reese St,3700,G,90%,1%,1%,0%,8%,0%,F,0.0873,F,0.5303,3900,G,2012,,,,,,,,,,,,,,,
626012,C3US,00058,     ,Bus US 58,East Atlantic St,109,City of Emporia,109,City of Emporia,1.20,Reese St,US 58 East Intersection,1700,G,90%,1%,1%,0%,8%,0%,C,0.1004,F,0.6222,1800,G,2012,,,,,,,,,,,,,,,
050257,  IS,00095,N    ,I-95 NB, ,109,City of Emporia,040,Greensville County,1.05,SCL Emporia,US 58,20000,A,82%,1%,1%,1%,15%,0%,F,0.1443,A,1.0000,16000,A,2012,,39000,A,83%,1%,1%,1%,15%,0%,F,,,,32000,A
050578,  IS,00095,N    ,I-95 NB, ,109,City of Emporia,040,Greensville County,0.62,US 58,NCL Emporia,17000,A,82%,1%,1%,1%,15%,0%,F,0.1499,A,1.0000,14000,A,2012,,33000,A,86%,1%,1%,1%,12%,0%,F,,,,27000,A
789260,  IS,00095,N011A,I-95 NB Exit 011A,Ramp,109,City of Emporia,040,Greensville County,0.13,I-95 North,I-95 North Exit 11A Ramp split,3300,G,,,,,,,X,,,,3300,G,2012,,,,,,,,,,,,,,,
797935,  IS,00095,N011A,I-95 NB Exit 011A,Ramp,109,City of Emporia,040,Greensville County,0.04,I-95-N011C TO RT 58 BUS,US 58 FROM RT 95 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789261,  IS,00095,N011B,I-95 NB Exit 011B,Ramp,109,City of Emporia,040,Greensville County,0.12,I-95 North,US 58,1100,G,,,,,,,X,,,,1100,G,2012,,,,,,,,,,,,,,,
789262,  IS,00095,N011C,I-95 NB Exit 011C,Ramp,109,City of Emporia,040,Greensville County,0.05,I-95-N011A TO Bus US 58,FROM RT 95 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
150020,  IS,00095,S    ,I-95 SB, ,109,City of Emporia,040,Greensville County,1.24,SCL Emporia,US 58,20000,A,83%,1%,1%,1%,15%,0%,F,0.1466,A,1.0000,16000,A,2012,,39000,A,83%,1%,1%,1%,15%,0%,F,,,,32000,A
150006,  IS,00095,S    ,I-95 SB, ,109,City of Emporia,040,Greensville County,0.35,US 58,NCL Emporia,16000,A,89%,1%,1%,1%,9%,0%,F,0.1469,A,1.0000,13000,A,2012,,33000,A,86%,1%,1%,1%,12%,0%,F,,,,27000,A
789355,  IS,00095,S011A,I-95 SB Exit 011A,Ramp,109,City of Emporia,040,Greensville County,0.13,I-95-S TO RT 58,US 58 US 58-W410A TO AND FROM 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789356,  IS,00095,S011B,I-95 SB Exit 011B,Ramp,109,City of Emporia,040,Greensville County,0.18,I-95 South,US 58 West Atlantic St,1900,G,,,,,,,X,,,,1900,G,2012,,,,,,,,,,,,,,,
626028,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.45,SCL Emporia,Low Ground Rd,5500,G,96%,1%,1%,0%,2%,0%,C,0.0897,F,0.5213,5900,G,2012,,,,,,,,,,,,,,,
626029,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.24,Low Ground Rd,Jefferson St,8700,G,96%,1%,1%,0%,2%,0%,F,0.0890,F,0.5809,9200,G,2012,,,,,,,,,,,,,,,
626030,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.36,Jefferson St,Brunswick Ave,9700,G,96%,1%,1%,0%,2%,0%,F,0.0854,F,0.6243,10000,G,2012,,,,,,,,,,,,,,,
626031,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.49,Brunswick Ave,Valley St,14000,G,97%,1%,1%,0%,1%,0%,C,0.0897,F,0.5588,15000,G,2012,,,,,,,,,,,,,,,
626032,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.20,Valley St,Atlantic Ave,13000,G,97%,1%,1%,0%,1%,0%,F,0.0874,F,0.5249,14000,G,2012,,,,,,,,,,,,,,,
626022,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.74,Atlantic Ave,US 58,8500,G,97%,1%,1%,0%,1%,0%,F,0.0948,F,0.5000,9000,G,2012,,,,,,,,,,,,,,,
626023,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.34,US 58,Halifax St,8800,G,97%,0%,1%,0%,2%,0%,F,0.0991,F,0.6207,9400,G,2012,,,,,,,,,,,,,,,
626024,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.16,Halifax St,NCL Emporia,9300,G,97%,0%,1%,0%,2%,0%,F,0.0990,F,0.6130,9800,G,2012,,,,,,,,,,,,,,,
780379,  FR,00131,     ,FR 131,Clover Leaf Dr,109,City of Emporia,040,Greensville County,1.06,US 58; Bus US 58,Dead End,210,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
780881,  FR,00963,     ,FR 963, ,109,City of Emporia,040,Greensville County,0.04,Bus US 58,Dead End,0,R,,,,,,,X,,,,,,02/28/2011,,,,,,,,,,,,,,,
780882,  FR,00964,     ,FR 964, ,109,City of Emporia,040,Greensville County,0.07,US 58; Bus US 58,Dead End,7,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
780883,  FR,00965,     ,FR 965, ,109,City of Emporia,040,Greensville County,0.31,Reese St,Dead End,3,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
781629, 109,00001,     ,109-1,Brink Rd,109,City of Emporia,109,City of Emporia,0.16,JB-40-109 SCL Emporia,US 301,2300,G,99%,0%,0%,0%,0%,0%,F,0.0925,F,0.6016,2400,G,2012,,,,,,,,,,,,,,,
626025, 109,00002,     ,109-2,Purdy Rd,109,City of Emporia,109,City of Emporia,0.49,West Atlantic St,Satterfield Dr,2200,G,92%,1%,1%,1%,6%,0%,C,0.0932,F,0.6250,2300,G,2012,,,,,,,,,,,,,,,
781630, 109,00002,     ,109-2,Purdy Rd,109,City of Emporia,109,City of Emporia,0.14,Satterfield Dr,NCL Emporia,960,G,92%,1%,1%,1%,6%,0%,F,0.0984,F,0.5537,1000,G,2012,,,,,,,,,,,,,,,
781631, 109,00005,     ,109-5,West End Dr,109,City of Emporia,109,City of Emporia,0.42,US 58,109-2 Purdy Rd,300,G,99%,0%,0%,0%,0%,0%,C,0.1318,F,0.5122,310,G,2012,,,,,,,,,,,,,,,
626013, 109,03800,     ,109-3800,Greenville Ave,109,City of Emporia,109,City of Emporia,0.17,South Main St,Tillar St,300,G,99%,0%,1%,0%,0%,0%,C,0.1227,F,0.7250,320,G,2012,,,,,,,,,,,,,,,
626021, 109,03801,     ,109-3801,Low Ground Rd,109,City of Emporia,109,City of Emporia,0.43,SCL Emporia,South Main St,2200,G,98%,1%,1%,0%,0%,0%,C,0.0916,F,0.5385,2300,G,2012,,,,,,,,,,,,,,,
626019, 109,03801,     ,109-3801,Laurel St,109,City of Emporia,109,City of Emporia,0.43,South Main St,Temple Ave,560,G,99%,0%,0%,0%,0%,0%,C,0.1140,F,0.6835,590,G,2012,,,,,,,,,,,,,,,
626009, 109,03802,     ,109-3802,Brunswick Ave,109,City of Emporia,109,City of Emporia,0.20,WCL Emporia,Brunswick Ave Ext.,3500,G,98%,1%,0%,0%,0%,0%,F,0.0829,F,0.6114,3700,G,2012,,,,,,,,,,,,,,,
626008, 109,03802,     ,109-3802,Brunswick Ave,109,City of Emporia,109,City of Emporia,0.66,Brunswick Ave Ext.,South Main St,3800,G,97%,1%,1%,0%,1%,0%,C,0.0955,F,0.6370,4100,G,2012,,,,,,,,,,,,,,,
626018, 109,03802,     ,109-3802,Hicksford Ave,109,City of Emporia,109,City of Emporia,0.46,South Main St,Lee St,2600,G,98%,1%,0%,0%,0%,0%,C,0.1043,F,0.5685,2800,G,2012,,,,,,,,,,,,,,,
626020, 109,03802,     ,109-3802,Lee St,109,City of Emporia,109,City of Emporia,0.37,Hicksford Ave,Southampton St,1600,G,99%,0%,1%,0%,0%,0%,C,0.0998,F,0.5243,1700,G,2012,,,,,,,,,,,,,,,
626036, 109,03804,     ,109-3804,Valley St,109,City of Emporia,109,City of Emporia,0.14,North Main St,Halifax St,840,G,99%,0%,1%,0%,0%,0%,F,0.0929,F,0.5313,900,G,2012,,,,,,,,,,,,,,,
626033, 109,03804,     ,109-3804,Southampton St,109,City of Emporia,109,City of Emporia,0.29,Halifax St,Lee St,1100,G,99%,0%,1%,0%,0%,0%,C,0.0875,F,0.5664,1200,G,2012,,,,,,,,,,,,,,,
626034, 109,03804,     ,109-3804,Southampton St,109,City of Emporia,109,City of Emporia,0.18,Lee St,East Atlantic St,1500,G,99%,0%,1%,0%,0%,0%,F,0.0904,F,0.6203,1600,G,2012,,,,,,,,,,,,,,,
626010, 109,03805,     ,109-3805,Davis St,109,City of Emporia,109,City of Emporia,1.32,East Atlantic St,ECL Emporia,1200,G,98%,1%,1%,0%,1%,0%,C,0.1173,F,0.6196,1300,G,2012,,,,,,,,,,,,,,,
626014, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.15,Southampton St,East Atlantic St,1900,G,98%,1%,1%,0%,0%,0%,F,0.0966,F,0.7210,2000,G,2012,,,,,,,,,,,,,,,
626015, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.34,East Atlantic St,Ruffin St,2100,G,98%,1%,1%,0%,0%,0%,C,0.0966,F,0.5191,2200,G,2012,,,,,,,,,,,,,,,
626016, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.30,Ruffin St,US 58,1300,G,98%,1%,1%,0%,0%,0%,F,0.1120,F,0.6458,1300,G,2012,,,,,,,,,,,,,,,
626017, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.53,US 58,North Main St,1100,G,98%,1%,1%,0%,0%,0%,C,0.1031,F,0.6017,1100,G,2012,,,,,,,,,,,,,,,
788274, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.12,109-3804 Southampton St,Bus US 58,610,G,98%,0%,1%,1%,0%,0%,C,0.1243,F,0.7412,640,G,2012,,,,,,,,,,,,,,,
787398, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.83,Bus US 58,US 58 Bypass,1700,G,98%,1%,1%,0%,0%,0%,C,0.0972,F,0.6011,1800,G,2012,,,,,,,,,,,,,,,
781632, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.84,US 58 Bypass,Sunnyside Rd,890,G,88%,3%,1%,2%,5%,0%,C,0.1220,F,0.6780,940,G,2012,,,,,,,,,,,,,,,
626007, 109,03809,     ,109-3809,Belfield Dr,109,City of Emporia,109,City of Emporia,0.17,West Atlantic St,Weaver Ave,2100,G,99%,0%,0%,0%,0%,0%,C,0.1106,F,0.7124,2200,G,2012,,,,,,,,,,,,,,,
626040, 109,03810,     ,109-3810,Weaver Ave,109,City of Emporia,109,City of Emporia,0.21,Belfield Dr,North Main St,2200,G,97%,1%,2%,0%,0%,0%,C,0.1040,F,0.6466,2400,G,2012,,,,,,,,,,,,,,,
783015, 109,03815,     ,109-3815,W Atlantic Ave,109,City of Emporia,109,City of Emporia,0.24,Dead End near Florida Ave,Bus US 58,680,G,99%,0%,0%,0%,0%,0%,F,0.1007,F,0.6867,720,G,2012,,,,,,,,,,,,,,,
526001, 109,00000,     ,109-0,Baker St,109,City of Emporia,109,City of Emporia,0.00,North Main St,Halifax St,480,G,,,,,,,X,0.1255,F,1.0000,510,G,2012,,,,,,,,,,,,,,,
526002, 109,00000,     ,109-0,Briggs St,109,City of Emporia,109,City of Emporia,0.00,Clay St,Tillar St,2500,G,,,,,,,X,0.1039,F,0.5474,2700,G,2012,,,,,,,,,,,,,,,
526003, 109,00000,     ,109-0,Clay St,109,City of Emporia,109,City of Emporia,0.00,Low Ground Rd,South Main St,2100,G,,,,,,,X,0.1007,F,0.5903,2300,G,2012,,,,,,,,,,,,,,,
526004, 109,00000,     ,109-0,Jefferson St,109,City of Emporia,109,City of Emporia,0.00,South Main St,West Ave,1300,G,,,,,,,X,0.1106,F,0.5210,1300,G,2012,,,,,,,,,,,,,,,
526000, 109,00000,     ,109-0,Reese St,109,City of Emporia,109,City of Emporia,0.00,Sunnyside Rd,Riegel Rd,440,G,97%,2%,1%,0%,0%,0%,C,0.1119,F,0.5745,440,G,2012,,,,,,,,,,,,,,,
526009, 109,00000,     ,109-0,Ruffin St,109,City of Emporia,109,City of Emporia,0.00,Halifax St,North Main St,1100,G,,,,,,,X,0.0939,F,0.5643,1100,G,2012,,,,,,,,,,,,,,,
526005, 109,00000,     ,109-0,Temple Ave,109,City of Emporia,109,City of Emporia,0.00,Laurel St,Jefferson St,510,G,,,,,,,X,0.1192,F,0.5522,540,G,2012,,,,,,,,,,,,,,,
526006, 109,00000,     ,109-0,Tillar St,109,City of Emporia,109,City of Emporia,0.00,Briggs St,Hicksford Ave,1500,G,,,,,,,X,0.1211,F,0.5313,1600,G,2012,,,,,,,,,,,,,,,
526007, 109,00000,     ,109-0,West Ave,109,City of Emporia,109,City of Emporia,0.00,Jefferson St,Brunswick Ave,260,G,,,,,,,X,0.1276,F,0.5541,280,G,2012,,,,,,,,,,,,,,,
526008, 109,00000,     ,109-0,West End Blvd,109,City of Emporia,109,City of Emporia,0.00,North Main St,Gay St,610,G,,,,,,,X,0.0991,F,0.5781,640,G,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
