Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockbridge Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
920172,  US,00011,     ,"I-81 NB, US 11", ,081,Rockbridge County,081,Rockbridge County,1.95,Botetourt County Line,I-81 South of Natural Bridge,17000,B,67%,1%,1%,1%,28%,2%,F,0.1197,A,1.0000,16000,B,2012,,35000,B,68%,1%,1%,1%,27%,2%,F,,,,33000,B
787022,  US,00011,     ,"I-81 NB Exit 175A, US 11",Ramp I-81 N Exit 175 to US 11,081,Rockbridge County,081,Rockbridge County,0.14,IS-00081-N(B)/IS-00081-N175A(L)/TO RT 11     ,5US-00011-P(U)/IS-00081-N175A(R)/FROM RT 81 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
080072,  US,00011,     ,US 11,S Lee Highway,081,Rockbridge County,081,Rockbridge County,1.73,I-81 South of Natural Bridge,SR 130 Natural Bridge,1700,G,94%,1%,1%,1%,3%,0%,C,0.0980,F,0.5053,1800,G,2012,,,,,,,,,,,,,,,
080070,  US,00011,     ,US 11,S Lee Highway,081,Rockbridge County,081,Rockbridge County,3.47,SR 130 Natural Bridge,I-81 North of Natural Bridge,2600,G,94%,1%,1%,1%,3%,0%,F,0.0928,F,0.5239,2700,G,2012,,,,,,,,,,,,,,,
080408,  US,00011,     ,US 11,S Lee Highway,081,Rockbridge County,081,Rockbridge County,8.45,I-81 North of Natural Bridge,BUS US 11 Main St,3100,G,98%,0%,1%,1%,1%,0%,F,0.1685,F,0.7866,3200,G,2012,,,,,,,,,,,,,,,
080629,  US,00011,     ,US 11,S Lee Highway,081,Rockbridge County,081,Rockbridge County,1.02,BUS US 11 Main St,US 60 Nelson St,6500,G,98%,0%,1%,1%,1%,0%,C,0.0911,F,0.5821,6800,G,2012,,,,,,,,,,,,,,,
080636,  US,00011,     ,US 11,S Lee Highway,081,Rockbridge County,081,Rockbridge County,0.32,US 60 Nelson St,SCL Lexington,6500,N,98%,0%,1%,1%,1%,0%,N,0.0911,N,0.5821,6800,N,2012,,,,,,,,,,,,,,,
645217,  US,00011,     ,US 11,S Lee Highway,117,City of Lexington,117,City of Lexington,0.59,SCL Lexington,Main St,9900,G,97%,0%,1%,1%,1%,0%,C,0.0976,F,0.5258,11000,G,2012,,,,,,,,,,,,,,,
645212,  US,00011,     ,US 11,N Lee Highway,117,City of Lexington,117,City of Lexington,0.04,Main St,Bus US 11,10000,G,97%,0%,1%,1%,1%,0%,F,0.0960,F,0.5230,11000,G,2012,,,,,,,,,,,,,,,
