ReportID:	1236	DataYear:	2009		ReportID:	1236	DataYear:	2009		ReportID:	1236	DataYear:	2009		ReportID:	1236	DataYear:	2009		ReportID:	1236	DataYear:	2009		ReportID:	1236	DataYear:	2009	Prepared	7/11/2010
Daily Vehicle Miles Traveled (DVMT) by Physical Jurisdiction by Federal Functional Class by FHWA Vehicle Class; Towns Combined into Counties																														
Public Road Segments within the Commonwealth of Virginia																														
Using Distance Measured Along North and East Bound Direction of Separated Inventoried Highways																														
2009																														
																														
									Secondary						Primary						Interstate						All Roads			
													%	%					%	%					%	%				%
										%	%		of	of		%	%		of	of		%	%		of	of		%		of
										of	of		Secondary	State		of	of		Primary	State		of	of		Interstate	State		of		State
				Federal		Federal				Secondary	State	Road	Total	Total		Primary	State	Road	Total	Total		Interstate	State	Road	Total	Total		State	Road	Total
				Functional		Vehicle				Total	Total	Length	Road	Road		Total	Total	Length	Road	Road		Total	Total	Length	Road	Road		Total	Length	Road
		Jurisdiction		Class		Class			DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	(Miles)	Length
																														
 		001	Accomack County	2	Rural Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,580	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,580	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	513,578	0.56%	0.23%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	513,578	0.23%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	145,466	0.16%	0.07%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	145,466	0.07%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	5,157	0.01%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,157	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	6,014	0.01%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,014	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	3,580	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,580	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	267	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	267	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,419	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,419	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	28,343	0.03%	0.01%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	28,343	0.01%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	253	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	253	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	20	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	20	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	61	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	61	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	37.40	0.05%
 		001	Accomack County	7	Rural Major Collector	01	Motorcycles	              	1,831	0.00%	0.00%	105.32	0.17%	0.14%	986	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,817	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	02	Passenger Cars	              	103,923	0.16%	0.05%	105.32	0.17%	0.14%	148,684	0.16%	0.07%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	252,608	0.11%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	41,178	0.06%	0.02%	105.32	0.17%	0.14%	51,223	0.06%	0.02%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	92,401	0.04%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	04	Busses	              	754	0.00%	0.00%	105.32	0.17%	0.14%	927	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,681	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	1,405	0.00%	0.00%	105.32	0.17%	0.14%	1,686	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,090	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	1,077	0.00%	0.00%	105.32	0.17%	0.14%	957	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,034	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	123	0.00%	0.00%	105.32	0.17%	0.14%	149	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	272	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	555	0.00%	0.00%	105.32	0.17%	0.14%	520	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,075	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	09	Five Axle Single Trailers	              	1,405	0.00%	0.00%	105.32	0.17%	0.14%	1,011	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,416	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	41	0.00%	0.00%	105.32	0.17%	0.14%	50	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	91	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	2	0.00%	0.00%	105.32	0.17%	0.14%	1	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	12	Six Axle Multi-Trailers	              	3	0.00%	0.00%	105.32	0.17%	0.14%	0	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	105.32	0.17%	0.14%	0	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	167.27	0.23%
 		001	Accomack County	8	Rural Minor Collector	01	Motorcycles	              	750	0.00%	0.00%	21.24	0.03%	0.03%	15	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	765	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	02	Passenger Cars	              	15,433	0.02%	0.01%	21.24	0.03%	0.03%	1,687	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	17,120	0.01%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	6,456	0.01%	0.00%	21.24	0.03%	0.03%	686	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,142	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	04	Busses	              	79	0.00%	0.00%	21.24	0.03%	0.03%	12	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	90	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	162	0.00%	0.00%	21.24	0.03%	0.03%	25	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	186	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	89	0.00%	0.00%	21.24	0.03%	0.03%	8	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	98	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	11	0.00%	0.00%	21.24	0.03%	0.03%	0	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	58	0.00%	0.00%	21.24	0.03%	0.03%	8	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	66	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	53	0.00%	0.00%	21.24	0.03%	0.03%	12	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	64	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	1	0.00%	0.00%	21.24	0.03%	0.03%	3	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4	0.00%	24.30	0.03%
 		001	Accomack County	9	Rural Local System	01	Motorcycles	              	1	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	02	Passenger Cars	              	132,350	0.20%	0.06%	464.01	0.74%	0.63%	189	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	132,539	0.06%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	28	0.00%	0.00%	464.01	0.74%	0.63%	1	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	29	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	04	Busses	              	1	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	1	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	1	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	09	Five Axle Single Trailers	              	1	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	464.37	0.63%
 		001	Accomack County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	464.01	0.74%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	464.37	0.63%
 		001	Accomack County Total:						307,772	0.48%	0.14%	590.57	0.94%	0.80%	916,578	1.00%	0.41%	102.77	1.03%	0.14%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,224,350	0.55%	693.34	0.93%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,059	0.00%	0.00%	23.32	2.08%	0.03%	3,059	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	577,710	0.88%	0.26%	23.32	2.08%	0.03%	577,710	0.26%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	130,391	0.20%	0.06%	23.32	2.08%	0.03%	130,391	0.06%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,483	0.01%	0.00%	23.32	2.08%	0.03%	5,483	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,383	0.01%	0.00%	23.32	2.08%	0.03%	6,383	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,854	0.01%	0.00%	23.32	2.08%	0.03%	3,854	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	448	0.00%	0.00%	23.32	2.08%	0.03%	448	0.00%	23.32	0.03%
