010343,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.15,NCL Tazewell,US 19 Tazewell,3000,G,97%,0%,1%,1%,0%,0%,F,0.0972,N,0.5288,3200,G,2008,,,,,,,,,,,,,,,
010588,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.45,US 19 Tazewell,SCL Tazewell,3200,F,97%,0%,1%,1%,1%,0%,C,0.0879,F,0.5710,3300,F,2008,,,,,,,,,,,,,,,
675005,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.28,SCL Tazewell,SR 16 Riverside Dr,3400,G,97%,0%,1%,1%,1%,0%,F,0.0879,N,0.5710,3600,G,2008,,,,,,,,,,,,,,,
010497,  US,00019,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,1.43,WCL Tazewell,SR 61 Riverside Dr,11000,F,94%,0%,1%,1%,4%,0%,F,,,,12000,F,2008,,,,,,,,,,,,,,,
010348,  US,00019,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,0.82,SR 61,ECL Tazewell,8200,F,94%,0%,1%,1%,4%,0%,F,,,,8800,F,2008,,,,,,,,,,,,,,,
675007,C2US,00019,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.20,WCL Tazewell,ALT SR 16 Fairgrounds Rd,2400,F,98%,1%,1%,0%,0%,0%,C,0.0989,F,0.7229,2500,F,2008,,,,,,,,,,,,,,,
675008,C2US,00019,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.81,ALT SR 16 Fairgrounds Rd,Church Ave,3500,F,99%,0%,0%,0%,0%,0%,F,0.0968,F,0.7034,3700,F,2008,,,,,,,,,,,,,,,
675009,C2US,00019,     ,"Bus US 19, Bus US 460, VA 16",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.44,Church Ave,Tazewell Ave,4400,F,99%,0%,0%,0%,0%,0%,F,0.0975,F,0.5551,4600,F,2008,,,,,,,,,,,,,,,
675010,C2US,00019,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,1.65,Tazewell Ave,SR 61 Ben Bolt Blvd,6200,F,99%,0%,0%,0%,0%,0%,C,0.0937,F,0.0000,6500,F,2008,,,,,,,,,,,,,,,
675011,C2US,00019,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.65,SR 61 Ben Bolt Blvd,ECL Tazewell,5000,F,99%,0%,0%,0%,0%,0%,F,0.1042,F,0.5414,5200,F,2008,,,,,,,,,,,,,,,
675003,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.86,SR 16 Tazewell Ave,"US 19, US 460",4200,F,98%,0%,1%,1%,1%,0%,C,0.0911,F,0.0000,4400,F,2008,,,,,,,,,,,,,,,
675004,  SR,00061,     ,VA 61, ,158,Town of Tazewell,158,Town of Tazewell,0.06,"US 19, US 460",ECL Tazewell,6900,G,98%,0%,0%,0%,1%,0%,F,0.1096,N,0.0000,7000,G,2008,,,,,,,,,,,,,,,
010529,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.63,ECL Tazewell,NCL Tazewell,6500,G,98%,0%,0%,0%,1%,0%,F,0.1096,N,0.0000,6700,G,2008,,,,,,,,,,,,,,,
675001,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.60,NCL Tazewell,"US 19 BUS, US 460 BUS Fincastle Tpke",5800,F,98%,0%,0%,0%,1%,0%,C,0.1096,F,0.0000,6100,F,2008,,,,,,,,,,,,,,,
675002,  SR,00061,     ,VA 61, ,158,Town of Tazewell,158,Town of Tazewell,0.48,"US 19 BUS, US 460 BUS Fincastle Tpke",SCL Tazewell,4800,F,98%,0%,1%,1%,1%,0%,F,0.1149,F,0.5048,5000,F,2008,,,,,,,,,,,,,,,
010497,  US,00460,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,1.43,WCL Tazewell,SR 61,11000,F,94%,0%,1%,1%,4%,0%,F,,,,12000,F,2008,,,,,,,,,,,,,,,
010348,  US,00460,     ,"US 19, US 460", ,158,Town of Tazewell,092,Tazewell County,0.82,SR 61,ECL Tazewell,8200,F,94%,0%,1%,1%,4%,0%,F,,,,8800,F,2008,,,,,,,,,,,,,,,
675007,C1US,00460,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.20,WCL Tazewell,ALT SR 16 Fairgrounds Rd,2400,F,98%,1%,1%,0%,0%,0%,C,0.0989,F,0.7229,2500,F,2008,,,,,,,,,,,,,,,
675008,C1US,00460,     ,"Bus US 19, Bus US 460, VA 16",Main St,158,Town of Tazewell,158,Town of Tazewell,0.81,ALT SR 16 Fairgrounds Rd,Church Ave,3500,F,99%,0%,0%,0%,0%,0%,F,0.0968,F,0.7034,3700,F,2008,,,,,,,,,,,,,,,
675009,C1US,00460,     ,"Bus US 19, Bus US 460, VA 16",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.44,Church Ave,Tazewell Ave,4400,F,99%,0%,0%,0%,0%,0%,F,0.0975,F,0.5551,4600,F,2008,,,,,,,,,,,,,,,
675010,C1US,00460,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,1.65,Tazewell Ave,SR 61 Ben Bolt Blvd,6200,F,99%,0%,0%,0%,0%,0%,C,0.0937,F,0.0000,6500,F,2008,,,,,,,,,,,,,,,
675011,C1US,00460,     ,"Bus US 19, Bus US 460",Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.65,SR 61 Ben Bolt Blvd,ECL Tazewell,5000,F,99%,0%,0%,0%,0%,0%,F,0.1042,F,0.5414,5200,F,2008,,,,,,,,,,,,,,,
790882, 158,00001,     ,158-1,Carline Ave,158,Town of Tazewell,158,Town of Tazewell,0.12,SR 16 Tazewell Ave,158-2 Buchanan St,1300,F,97%,2%,0%,1%,0%,0%,C,0.2252,F,0.5254,1300,F,2008,,,,,,,,,,,,,,,
790883, 158,00002,     ,158-2,Maplewood Ln,158,Town of Tazewell,158,Town of Tazewell,0.74,158-1 Carline Ave,C2US 19,2000,F,96%,2%,1%,0%,0%,0%,C,0.2313,F,0.5789,2000,F,2008,,,,,,,,,,,,,,,
575000, 158,00000,    0,158-0,Fairground Rd,158,Town of Tazewell,158,Town of Tazewell,0.00,US 19 Tazewell,Pisgah Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
575002, 158,00000,     ,158-0,Pisgah Rd,158,Town of Tazewell,158,Town of Tazewell,0.00,WCL Tazewell,Alt SR 16 Fairgrounds Rd,330,F,,,,,,,X,0.1243,F,0.5747,360,F,2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
