Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Exmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
050425,  US,00013,     ,US 13,Lankford Hwy,217,Town of Exmore,065,Northampton County,0.15,SCL Exmore,SR 183 Exmore,17000,N,93%,1%,1%,1%,5%,0%,N,0.0822,N,0.5410,16000,N,2008,,,,,,,,,,,,,,,
050460,  US,00013,     ,US 13,Lankford Hwy,217,Town of Exmore,065,Northampton County,0.52,SR 183 Exmore,SR 178 Belle Haven Rd,17000,G,93%,1%,1%,1%,5%,0%,F,0.0821,F,0.5321,16000,G,2008,,,,,,,,,,,,,,,
050320,  US,00013,     ,US 13,Lankford Hwy,217,Town of Exmore,065,Northampton County,0.21,SR 178 Belle Haven Rd,NCL Exmore,15000,G,93%,1%,1%,1%,5%,0%,F,0.0783,F,0.5254,14000,G,2008,,,,,,,,,,,,,,,
050441,C2US,00013,     ,Bus US 13,Main St,217,Town of Exmore,065,Northampton County,1.10,SCL Exmore,SR 178 Belle Haven Rd,2500,N,96%,1%,1%,1%,1%,0%,N,0.0956,N,0.5420,2700,N,2008,,,,,,,,,,,,,,,
050471,C2US,00013,     ,Bus US 13,Lincoln Ave,217,Town of Exmore,065,Northampton County,0.47,SR 178 Belle Haven Rd,NCL Exmore,2500,N,96%,1%,1%,1%,1%,0%,N,0.0956,N,0.5420,2700,N,2008,,,,,,,,,,,,,,,
050331,  SR,00178,     ,VA 178,Main St,217,Town of Exmore,065,Northampton County,0.36,"Bus US 13, Lincoln St",US 13 Lankford Hwy,2400,G,99%,0%,1%,0%,0%,0%,F,0.1050,F,0.5632,2600,G,2008,,,,,,,,,,,,,,,
050476,  SR,00178,     ,VA 178,Belle Haven Rd,217,Town of Exmore,065,Northampton County,0.15,US 13 Lankford Hwy,SCL Belle Haven,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
150213,  SR,00183,     ,VA 183,Occohannock Neck Rd,217,Town of Exmore,065,Northampton County,0.51,WCL Exmore,Bus US 13,1300,G,96%,0%,2%,0%,1%,0%,F,0.1484,F,0.5819,1400,G,2008,,,,,,,,,,,,,,,
404340,  65,00603,     ,65-603,Willis Wharf Rd,217,Town of Exmore,065,Northampton County,0.36,ECL Exmore,Bus US 13 Main St,2300,G,98%,1%,1%,0%,0%,0%,F,0.0973,F,0.5052,2500,G,2008,,,,,,,,,,,,,,,
756475,  65,00693,     ,65-693,Wainhouse Rd,217,Town of Exmore,065,Northampton County,0.03,Dead End,SCL Belle Haven,120,R,,,,,,,X,,,,,,03/08/2004,,,,,,,,,,,,,,,
