Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Hurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
130035,C4US,00029,     ,Bus US 29, ,331,Town of Hurt,071,Pittsylvania County,1.17,WCL Hurt,71-924 Pocket Rd,4900,N,96%,0%,1%,1%,2%,0%,N,0.0975,N,0.5663,5000,N,2008,,,,,,,,,,,,,,,
030224,C4US,00029,     ,Bus US 29, ,331,Town of Hurt,071,Pittsylvania County,0.28,71-924 Pocket Rd,Campbell County Line,6600,G,96%,0%,1%,1%,2%,0%,F,0.0982,F,0.5576,6700,G,2008,,,,,,,,,,,,,,,
603001,C4US,00029,     ,Bus US 29,Main St,331,Town of Hurt,015,Campbell County,0.03,Pittsylvania County Line,SCL Altavista,5800,G,98%,0%,1%,0%,1%,0%,C,0.0939,F,0.5789,6300,G,2008,,,,,,,,,,,,,,,
402935,  71,00634,     ,71-634,Prospect Rd,331,Town of Hurt,071,Pittsylvania County,0.81,SCL Hurt,71-1001 West Spencer Rd; East Spencer Rd,1600,G,99%,0%,0%,0%,0%,0%,F,0.0881,F,0.5813,1600,G,2008,,,,,,,,,,,,,,,
402936,  71,00634,     ,71-634,Prospect Rd,331,Town of Hurt,071,Pittsylvania County,0.90,71-1001 West Spencer Rd; East Spencer Rd,71-924,3700,G,99%,0%,0%,0%,0%,0%,C,0.0823,F,0.6373,3700,G,2008,,,,,,,,,,,,,,,
785188,  71,00637,     ,71-637,Country Club Rd,331,Town of Hurt,071,Pittsylvania County,0.50,SCL Hurt,71-634 Prospect Rd,370,R,,,,,,,X,,,,,,04/21/2000,,,,,,,,,,,,,,,
402964,  71,00668,     ,71-668,Ricky Van Shelton Rd,331,Town of Hurt,071,Pittsylvania County,0.52,ECL Hurt,Campbell County Line,7900,G,96%,0%,1%,0%,3%,0%,C,0.0823,F,0.6590,8000,G,2008,,,,,,,,,,,,,,,
403073,  71,00924,     ,71-924,Pocket Rd,331,Town of Hurt,071,Pittsylvania County,0.79,WCL Hurt,Bus US 29,600,G,98%,1%,0%,0%,0%,0%,C,0.1053,F,0.6119,610,G,2008,,,,,,,,,,,,,,,
403074,  71,00924,     ,71-924,Hurt Rd,331,Town of Hurt,071,Pittsylvania County,1.17,Bus US 29,71-668 Ricky Van Shelton Rd,900,G,99%,0%,0%,0%,0%,0%,C,0.1032,F,0.7526,920,G,2008,,,,,,,,,,,,,,,
759360,  71,01001,     ,71-1001,East Spencer Rd,331,Town of Hurt,071,Pittsylvania County,0.25,Dead End,71-634 Prospect Rd,90,R,,,,,,,X,,,,,,06/17/2003,,,,,,,,,,,,,,,
403080,  71,01001,     ,71-1001,West Spencer Rd,331,Town of Hurt,071,Pittsylvania County,1.22,71-634 Prospect Rd,71-924 Hurt Rd,450,G,99%,0%,1%,0%,0%,0%,C,0.0994,F,0.8125,460,G,2008,,,,,,,,,,,,,,,
759371,  71,01010,     ,71-1010,Lynn St,331,Town of Hurt,071,Pittsylvania County,0.18,Dead End,71-1092 Oak St,120,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759372,  71,01010,     ,71-1010,Lynn St,331,Town of Hurt,071,Pittsylvania County,0.15,71-1092 Oak St,71-1033 Grove St,240,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759373,  71,01010,     ,71-1010,Lynn St,331,Town of Hurt,071,Pittsylvania County,0.07,71-1033 Grove St,71-1001 West Spencer Rd,460,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759374,  71,01010,     ,71-1010,Lynn St,331,Town of Hurt,071,Pittsylvania County,0.22,71-1001 West Spencer Rd,71-1011 School Rd,240,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759375,  71,01010,     ,71-1010,School Rd,331,Town of Hurt,071,Pittsylvania County,0.20,71-1011 School Rd,71-1019 Spring St,540,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759376,  71,01010,     ,71-1010,School Rd,331,Town of Hurt,071,Pittsylvania County,0.11,71-1019 Spring St,71-634 Prospect Rd,800,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759377,  71,01011,     ,71-1011,School Rd,331,Town of Hurt,071,Pittsylvania County,0.37,71-1010 School Rd; Lynn St,71-1012 Tanyard Rd,440,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
403081,  71,01012,     ,71-1012,Tanyard Rd,331,Town of Hurt,071,Pittsylvania County,0.54,71-924 Hurt Rd,"71-634 N, Prospect Rd",1000,G,98%,1%,1%,0%,0%,0%,C,0.1021,F,0.5091,1000,G,2008,,,,,,,,,,,,,,,
759378,  71,01012,     ,71-1012,Tanyard Rd,331,Town of Hurt,071,Pittsylvania County,0.50,"71-634 S, Prospect Rd",Dead End,620,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759379,  71,01013,     ,71-1013,Knollwood Dr,331,Town of Hurt,071,Pittsylvania County,0.25,71-924 Hurt Rd,Dead End,80,R,,,,,,,X,,,,,,06/17/2003,,,,,,,,,,,,,,,
759380,  71,01014,     ,71-1014,Ramsey Rd,331,Town of Hurt,071,Pittsylvania County,0.18,Dead End,71-1019 Spring St,180,R,,,,,,,X,,,,,,06/17/2003,,,,,,,,,,,,,,,
759385,  71,01019,     ,71-1019,Spring St,331,Town of Hurt,071,Pittsylvania County,0.36,Dead End,71-1033 Grove St,250,R,,,,,,,X,,,,,,08/12/2003,,,,,,,,,,,,,,,
759386,  71,01019,     ,71-1019,Spring St,331,Town of Hurt,071,Pittsylvania County,0.30,71-1033 Grove St,71-1014 Ramsey Rd,380,R,,,,,,,X,,,,,,08/12/2003,,,,,,,,,,,,,,,
759387,  71,01019,     ,71-1019,Spring St,331,Town of Hurt,071,Pittsylvania County,0.08,71-1014 Ramsey Rd,71-1001 West Spencer Rd,430,R,,,,,,,X,,,,,,08/12/2003,,,,,,,,,,,,,,,
759388,  71,01019,     ,71-1019,Spring St,331,Town of Hurt,071,Pittsylvania County,0.18,71-1001 West Spencer Rd,71-1010 School Rd,370,R,,,,,,,X,,,,,,08/12/2003,,,,,,,,,,,,,,,
759389,  71,01020,     ,71-1020,Ridge St,331,Town of Hurt,071,Pittsylvania County,0.25,Dead End,71-634 Prospect Rd,170,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759396,  71,01026,     ,71-1026,Longview Rd,331,Town of Hurt,071,Pittsylvania County,0.16,Dead End,71-1058 Oakwood Dr,100,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759397,  71,01026,     ,71-1026,Longview Rd,331,Town of Hurt,071,Pittsylvania County,0.23,71-1058 Oakwood Dr,71-1060 Smith Rd,470,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759398,  71,01026,     ,71-1026,Longview Rd,331,Town of Hurt,071,Pittsylvania County,0.15,71-1060 Smith Rd,71-634 Prospect Rd,620,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759405,  71,01033,     ,71-1033,Grove St,331,Town of Hurt,071,Pittsylvania County,0.05,71-1019 Spring St,71-1092 Oak St,280,R,,,,,,,X,,,,,,06/03/2003,,,,,,,,,,,,,,,
759406,  71,01033,     ,71-1033,Grove St,331,Town of Hurt,071,Pittsylvania County,0.27,71-1092 Oak St,71-1010 Lynn St,260,R,,,,,,,X,,,,,,06/03/2003,,,,,,,,,,,,,,,
759411,  71,01037,     ,71-1037,Alta Lane,331,Town of Hurt,071,Pittsylvania County,0.10,71-1001 West Spencer Rd,Dead End,70,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759439,  71,01058,     ,71-1058,Oakwood Dr,331,Town of Hurt,071,Pittsylvania County,0.25,71-1026 Longview Rd,Dead End,190,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759440,  71,01059,     ,71-1059,Riverview Rd,331,Town of Hurt,071,Pittsylvania County,0.37,71-924 Hurt Rd,71-924 Hurt Rd,80,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759441,  71,01060,     ,71-1060,Smith Rd,331,Town of Hurt,071,Pittsylvania County,0.17,Dead End,71-1026 Longview Rd,190,R,,,,,,,X,,,,,,08/27/2003,,,,,,,,,,,,,,,
759479,  71,01092,     ,71-1092,Oak St,331,Town of Hurt,071,Pittsylvania County,0.10,71-1010 Lynn St,71-1097 High St,270,R,,,,,,,X,,,,,,08/12/2003,,,,,,,,,,,,,,,
759480,  71,01092,     ,71-1092,Oak St,331,Town of Hurt,071,Pittsylvania County,0.10,71-1097 High St,71-1033 Grove St,260,R,,,,,,,X,,,,,,08/12/2003,,,,,,,,,,,,,,,
