Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Rural Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010449,  SR,00090,     ,VA 90, ,292,Town of Rural Retreat,098,Wythe County,0.60,98-616,NCL Rural Retreat,6400,G,97%,1%,1%,1%,1%,0%,C,0.0973,F,0.5506,6600,G,2008,,,,,,,,,,,,,,,
785248,  98,00615,     ,98-615, ,292,Town of Rural Retreat,098,Wythe County,0.58,SCL Rural Retreat,98-749 Cedar Springs Rd,650,N,,,,,,,X,,,,0,N,11/14/2003,,,,,,,,,,,,,,,
403968,  98,00616,     ,98-616, ,292,Town of Rural Retreat,098,Wythe County,0.26,WCL Rural Retreat,98-1107 Hemlock St,820,N,98%,1%,1%,0%,0%,0%,N,0.1199,N,0.0000,840,N,2008,,,,,,,,,,,,,,,
402581,  98,00616,     ,98-616, ,292,Town of Rural Retreat,098,Wythe County,0.22,98-1107,98-1101 Parsonage Ave,1100,G,98%,1%,1%,0%,0%,0%,F,0.1096,F,0.0000,1100,G,2008,,,,,,,,,,,,,,,
778508,  98,00616,     ,98-616, ,292,Town of Rural Retreat,098,Wythe County,0.32,98-1101 Parsonage Ave,SR 90,250,R,,,,,,,X,,,,,,11/14/2003,,,,,,,,,,,,,,,
778509,  98,00616,     ,98-616, ,292,Town of Rural Retreat,098,Wythe County,0.23,SR 90; 98-749,"98-674 S, Greever St",1100,R,,,,,,,X,,,,,,11/14/2003,,,,,,,,,,,,,,,
778510,  98,00616,     ,98-616, ,292,Town of Rural Retreat,098,Wythe County,0.18,"98-674 N, Greever St",ECL Rural Retreat,450,R,,,,,,,X,,,,,,11/14/2003,,,,,,,,,,,,,,,
402603,  98,00674,     ,98-674,Greever St,292,Town of Rural Retreat,098,Wythe County,0.42,SCL Rural Retreat,98-616 South Baumgardner Ave,380,G,98%,1%,1%,0%,0%,0%,F,0.1311,F,0.8173,390,G,2008,,,,,,,,,,,,,,,
402604,  98,00674,     ,98-674,Greever St,292,Town of Rural Retreat,098,Wythe County,0.21,98-616 SOUTH,"98-675, E Buck Ave",580,G,98%,1%,1%,0%,0%,0%,F,0.1594,F,0.7368,590,G,2008,,,,,,,,,,,,,,,
778658,  98,00674,     ,98-674,Greever St,292,Town of Rural Retreat,098,Wythe County,0.16,"98-675, E Buck Ave",98-1110 Chestnut Ave,320,R,,,,,,,X,,,,,,11/04/2003,,,,,,,,,,,,,,,
778659,  98,00674,     ,98-674,Greever St,292,Town of Rural Retreat,098,Wythe County,0.11,98-1110 Chestnut Ave,NCL Rural Retreat,320,R,,,,,,,X,,,,,,11/04/2003,,,,,,,,,,,,,,,
403969,  98,00675,     ,98-675, ,292,Town of Rural Retreat,098,Wythe County,0.15,WCL Rural Retreat,98-1114,1000,N,95%,4%,1%,0%,0%,0%,N,0.0956,N,0.5687,1100,N,2008,,,,,,,,,,,,,,,
402606,  98,00675,     ,98-675,Chinquapin Ave,292,Town of Rural Retreat,098,Wythe County,0.49,98-1114 Hickory Ave,98-1111 Church St,1300,G,95%,4%,1%,0%,0%,0%,F,0.0940,F,0.5187,1400,G,2008,,,,,,,,,,,,,,,
