Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Pocahontas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010374,  SR,00102,     ,VA 102, ,283,Town of Pocahontas,092,Tazewell County,0.25,ECL Pocahontas,92-1103 Center St,1700,N,96%,1%,1%,0%,2%,0%,N,0.1071,N,0.5357,1800,N,2008,,,,,,,,,,,,,,,
405682,  92,00644,     ,92-644,Boissevain Rd,283,Town of Pocahontas,092,Tazewell County,0.25,92-747 Old River Rd; SCL Pocahontas,"92-659 W, Exhib Coal Mine Rd",1400,F,96%,1%,1%,0%,1%,0%,F,0.1063,F,0.6709,1500,F,2008,,,,,,,,,,,,,,,
406673,  92,00644,     ,92-644,Boissevain Rd,283,Town of Pocahontas,092,Tazewell County,0.16,"92-659 W, Exhib Coal Mine Rd",End State Maintenance; Gap,2800,N,96%,1%,1%,0%,1%,0%,N,,,,2800,N,2008,,,,,,,,,,,,,,,
405683,  92,00644,     ,92-644,Boissevain Rd,283,Town of Pocahontas,092,Tazewell County,0.10,End State Maintenance; Gap,92-1103 Center St,2800,G,96%,1%,1%,0%,1%,0%,F,,,,2800,G,2008,,,,,,,,,,,,,,,
775821,  92,00644,     ,92-644,E Water St,283,Town of Pocahontas,092,Tazewell County,0.15,92-1103 Center St,"92-659 E, Trash Dump Hill",580,R,,,,,,,X,,,,,,1999,,,,,,,,,,,,,,,
775822,  92,00644,     ,92-644,E Water St,283,Town of Pocahontas,092,Tazewell County,0.02,"92-659 E, Trash Dump Hill",End State Maintenance; Gap,550,R,,,,,,,X,,,,,,1999,,,,,,,,,,,,,,,
405690,  92,00659,     ,92-659,Exhibit Mine Rd,283,Town of Pocahontas,092,Tazewell County,0.80,NCL Pocahontas,"92-644 W, Exhib Rd; Bossevain Rd",350,F,98%,1%,0%,0%,0%,0%,C,0.1034,F,0.6905,370,F,2008,,,,,,,,,,,,,,,
775860,  92,00659,     ,92-659,Shop Hollow Rd,283,Town of Pocahontas,092,Tazewell County,0.15,"92-644 E, Exhib Rd",ECL Pocahontas,110,R,,,,,,,X,,,,,,1999,,,,,,,,,,,,,,,
776129,  92,01101,     ,92-1101,St Clair St,283,Town of Pocahontas,092,Tazewell County,0.06,Dead End,92-1103 Center St,610,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
776130,  92,01101,     ,92-1101,St Clair St,283,Town of Pocahontas,092,Tazewell County,0.12,92-1103 Center St,Dead End,380,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
776131,  92,01102,     ,92-1102,Church St,283,Town of Pocahontas,092,Tazewell County,0.07,Dead End,92-1103 Center St,510,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
776132,  92,01102,     ,92-1102,Church St,283,Town of Pocahontas,092,Tazewell County,0.12,92-1103 Center St,Dead End,150,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
776133,  92,01103,     ,92-1103,Center St,283,Town of Pocahontas,092,Tazewell County,0.06,Dead End,92-1102 Church St,510,R,,,,,,,X,,,,,,1995,,,,,,,,,,,,,,,
776134,  92,01103,     ,92-1103,Center St,283,Town of Pocahontas,092,Tazewell County,0.05,92-1102 Church St,92-1101 St Clair St,1400,R,,,,,,,X,,,,,,1995,,,,,,,,,,,,,,,
776135,  92,01103,     ,92-1103,Center St,283,Town of Pocahontas,092,Tazewell County,0.07,92-1101 St Clair St,92-644 Exhib Rd,990,G,,,,,,,X,,,,990,G,2008,,,,,,,,,,,,,,,
405692,  92,01103,     ,92-1103,Center St,283,Town of Pocahontas,092,Tazewell County,0.05,92-644 Bossevian Rd,End State Maintenance; Gap to SR 102,1800,F,96%,1%,1%,1%,1%,0%,C,0.1034,F,0.5238,1900,F,2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
