Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of LaCrosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
040601,  US,00058,     ,US 58, ,250,Town of LaCrosse,058,Mecklenburg County,0.52,WCL LaCrosse,ECL LaCrosse,16000,N,80%,1%,1%,2%,15%,0%,N,0.0855,N,0.5060,15000,N,2008,,,,,,,,,,,,,,,
404211,  58,00618,     ,58-618,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.23,SCL LaCrosse,58-1507 Seaboard St,3100,G,98%,1%,1%,0%,1%,0%,F,0.0963,F,0.6295,3300,G,2008,,,,,,,,,,,,,,,
404212,  58,00618,     ,58-618,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.17,58-1507 Seaboard St,58-621 Main St,4300,G,98%,1%,1%,0%,1%,0%,F,0.1032,F,0.5153,4700,G,2008,,,,,,,,,,,,,,,
404213,  58,00618,     ,58-618,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.35,58-621 Main St,WCL LaCrosse,1600,G,98%,1%,1%,0%,1%,0%,F,0.0969,F,0.6550,1800,G,2008,,,,,,,,,,,,,,,
404216,  58,00621,     ,58-621,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.34,58-618 High St,US 58,3000,G,95%,2%,1%,1%,2%,0%,F,0.0993,F,0.5158,3300,G,2008,,,,,,,,,,,,,,,
404217,  58,00621,     ,58-621,Country Club Rd,250,Town of LaCrosse,058,Mecklenburg County,0.18,US 58,NCL LaCrosse,1100,G,95%,2%,1%,1%,2%,0%,F,0.1056,F,0.5632,1200,G,2008,,,,,,,,,,,,,,,
785163,  58,00624,     ,58-624,Hillcrest Rd,250,Town of LaCrosse,058,Mecklenburg County,0.14,SCL LaCrosse,"58-618 N, Main St",1100,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
753031,  58,00624,     ,58-624,Hillcrest Rd,250,Town of LaCrosse,058,Mecklenburg County,0.22,"58-618 N, Main St",58-1503 Carter St,170,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753545,  58,01502,     ,58-1502,Montgomery St,250,Town of LaCrosse,058,Mecklenburg County,0.14,0.08 MS 58-1520,Dead End; Gap,70,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
