Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princess Anne Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
677763,  US,00013,     ,US 13,Military Hwy,134,City of Virginia Beach,134,City of Virginia Beach,0.67,NCL Chesapeake,Indian River Rd,28000,F,98%,1%,1%,0%,1%,0%,C,0.1018,F,0.5904,29000,F,2009,,,,,,,,,,,,,,,
677385,  US,00013,     ,US 13,Military Hwy,134,City of Virginia Beach,134,City of Virginia Beach,1.02,Indian River Rd,SCL Norfolk,44000,F,98%,0%,1%,0%,0%,0%,F,0.1027,F,0.6483,47000,F,2009,,,,,,,,,,,,,,,
677767,  US,00013,     ,,Northampton Blvd,134,City of Virginia Beach,134,City of Virginia Beach,0.95,NCL Norfolk,SR 166 Diamond Springs Rd,63000,F,97%,0%,1%,0%,2%,0%,F,0.0721,F,0.5462,65000,F,2009,,,,,,,,,,,,,,,
677768,  US,00013,     ,US 13,Northampton Blvd,134,City of Virginia Beach,134,City of Virginia Beach,2.14,SR 166 Diamond Springs Rd,SR 225 Independence Blvd,37000,A,97%,0%,1%,0%,2%,0%,C,0.0956,A,0.6504,39000,A,2009,,,,,,,,,,,,,,,
677769,  US,00013,     ,US 13,Northampton Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.19,SR 225 Independence Blvd,US 60 Shore Dr,25000,F,97%,0%,1%,0%,2%,0%,F,0.0713,F,0.5240,26000,F,2009,,,,,,,,,,,,,,,
677832,  US,00013,     ,US 13,Northampton Blvd,134,City of Virginia Beach,134,City of Virginia Beach,0.78,US 60 Shore Dr,NCL Virginia Beach,11000,F,97%,0%,1%,0%,2%,0%,F,0.0763,F,0.5114,11000,F,2009,,,,,,,,,,,,,,,
677804,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.33,ECL Norfolk; Newtown Rd,SR 190 Witchduck Rd,36000,F,98%,1%,1%,0%,0%,0%,C,0.0864,F,0.5303,34000,F,2009,,,,,,,,,,,,,,,
677805,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.11,SR 190 Witchduck Rd,SR 225 Independence Blvd,33000,F,98%,1%,1%,0%,0%,0%,F,0.0843,F,0.5169,34000,F,2009,,,,,,,,,,,,,,,
677806,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,2.18,SR 225 Independence Blvd,Rosemont Rd,48000,F,98%,1%,1%,0%,0%,0%,F,0.0842,F,0.5060,46000,F,2009,,,,,,,,,,,,,,,
677807,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,0.41,Rosemont Rd,Plaza Trail North,51000,F,98%,0%,1%,0%,0%,0%,F,0.0842,F,0.5253,50000,F,2009,,,,,,,,,,,,,,,
677808,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.37,Plaza Trail North,Lynnhaven Pkwy,36000,F,98%,0%,1%,0%,0%,0%,C,0.0850,F,0.5240,35000,F,2009,,,,,,,,,,,,,,,
677809,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.06,Lynnhaven Pkwy,SR 279 Great Neck Rd,48000,F,99%,0%,0%,0%,0%,0%,F,0.0827,F,0.5778,47000,F,2009,,,,,,,,,,,,,,,
677810,  US,00058,     ,US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,0.14,SR 279 Great Neck Rd,Bus US 58; Va Beach Blvd,31000,F,99%,0%,0%,0%,0%,0%,F,0.0905,F,0.6881,31000,F,2009,,,,,,,,,,,,,,,
150103,  US,00058,     ,US 58,Laskin Rd,134,City of Virginia Beach,134,City of Virginia Beach,1.47,Bus US 58; Va Beach Blvd,First Colonial Rd,29000,A,99%,0%,0%,0%,0%,0%,C,0.0998,A,0.5898,30000,A,2009,,,,,,,,,,,,,,,
677747,  US,00058,     ,US 58,Laskin Rd,134,City of Virginia Beach,134,City of Virginia Beach,1.53,First Colonial Rd,Birdneck Rd,28000,F,99%,0%,0%,0%,0%,0%,C,0.0781,F,0.5230,29000,F,2009,,,,,,,,,,,,,,,
677748,  US,00058,     ,US 58,Laskin Rd,134,City of Virginia Beach,134,City of Virginia Beach,0.97,Birdneck Rd,US 60 Pacific Ave,28000,F,99%,0%,0%,0%,0%,0%,F,0.0819,F,0.5098,29000,F,2009,,,,,,,,,,,,,,,
677811,C7US,00058,     ,Bus US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.40,US 58 Laskin Rd,First Colonial Rd,33000,F,97%,1%,1%,0%,0%,0%,F,0.0785,F,0.5966,36000,F,2009,,,,,,,,,,,,,,,
677854,C7US,00058,     ,Bus US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,0.44,First Colonial Rd,Oceana Blvd,20000,F,97%,1%,1%,0%,0%,0%,F,0.0780,F,0.5757,19000,F,2009,,,,,,,,,,,,,,,
677812,C7US,00058,     ,Bus US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,0.96,Oceana Blvd,Birdneck Rd,14000,F,97%,1%,1%,0%,0%,0%,F,0.0759,F,0.5681,13000,F,2009,,,,,,,,,,,,,,,
677813,C7US,00058,     ,Bus US 58,Virginia Beach Blvd,134,City of Virginia Beach,134,City of Virginia Beach,1.17,Birdneck Rd,Atlantic Ave,13000,F,97%,1%,1%,0%,0%,0%,C,0.0750,F,0.5070,13000,F,2009,,,,,,,,,,,,,,,
677418,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,0.22,ECL Norfolk,SR 166 Diamond Springs Rd,30000,F,99%,0%,0%,0%,0%,0%,F,0.0896,F,0.5222,32000,F,2009,,,,,,,,,,,,,,,
677796,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,1.81,SR 166 Diamond Springs Rd,SR 225 Independence Blvd,25000,F,99%,0%,0%,0%,0%,0%,F,0.0917,F,0.5145,27000,F,2009,,,,,,,,,,,,,,,
677797,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,1.05,SR 225 Independence Blvd,US 13 Northampton Blvd,17000,F,99%,0%,0%,0%,0%,0%,F,0.0887,F,0.5814,18000,F,2009,,,,,,,,,,,,,,,
150104,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,0.66,US 13 Northampton Blvd,Bay Lake Rd,38000,A,99%,0%,0%,0%,0%,0%,C,0.1007,A,0.6142,40000,A,2009,,,,,,,,,,,,,,,
677798,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,2.60,Bay Lake Rd,SR 279 Great Neck Rd,36000,F,99%,0%,0%,0%,0%,0%,F,0.0848,F,0.5623,38000,F,2009,,,,,,,,,,,,,,,
677799,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,1.18,SR 279 Great Neck Rd,Seashore State Park Entrance,15000,F,99%,0%,0%,0%,0%,0%,F,0.0855,F,0.5538,15000,F,2009,,,,,,,,,,,,,,,
677800,  US,00060,     ,US 60,Shore Dr,134,City of Virginia Beach,134,City of Virginia Beach,3.58,Seashore State Park Entrance,Atlantic Ave,11000,F,99%,0%,0%,0%,0%,0%,F,0.0860,F,0.5293,12000,F,2009,,,,,,,,,,,,,,,
677837,  US,00060,     ,US 60,Atlantic Ave,134,City of Virginia Beach,134,City of Virginia Beach,2.07,83rd St,50th St,15000,F,99%,0%,0%,0%,0%,0%,F,0.0818,F,0.5338,16000,F,2009,,,,,,,,,,,,,,,
677710,  US,00060,     ,US 60,Atlantic Ave,134,City of Virginia Beach,134,City of Virginia Beach,0.59,50th St,Pacific Ave,20000,F,99%,0%,0%,0%,0%,0%,F,0.0762,F,0.5836,20000,F,2009,,,,,,,,,,,,,,,
677778,  US,00060,     ,US 60,Pacific Ave,134,City of Virginia Beach,134,City of Virginia Beach,0.73,Atlantic Ave,US 58 Laskin Rd,20000,F,99%,0%,0%,0%,0%,0%,F,0.0747,F,0.5836,21000,F,2009,,,,,,,,,,,,,,,
677820,  US,00060,     ,US 60,Pacific Ave,134,City of Virginia Beach,134,City of Virginia Beach,0.65,US 58 Laskin Rd,22nd St,17000,F,99%,0%,0%,0%,0%,0%,F,0.0759,F,0.5430,18000,F,2009,,,,,,,,,,,,,,,
677777,  US,00060,     ,US 60,Pacific Ave,134,City of Virginia Beach,134,City of Virginia Beach,0.34,22nd St,17th St,18000,F,99%,0%,0%,0%,0%,0%,F,0.0683,F,0.5350,19000,F,2009,,,,,,,,,,,,,,,
677707,  US,00060,     ,US 60,Atlantic Ave,134,City of Virginia Beach,134,City of Virginia Beach,1.15,17th St,5th St,7800,F,98%,0%,1%,0%,0%,0%,F,0.0800,F,0.5303,8600,F,2009,,,,,,,,,,,,,,,
950169,  IS,00064,E    ,I-64 EB, ,134,City of Virginia Beach,064,Norfolk Maintenance Area,1.35,ECL Norfolk,Indian River Rd,74000,G,97%,0%,0%,1%,2%,0%,C,0.1037,A,1.0000,80000,G,2009,,142000,G,97%,0%,0%,1%,1%,0%,C,,,,153000,G
150321,  IS,00064,E    ,I-64 EB, ,134,City of Virginia Beach,064,Norfolk Maintenance Area,1.57,Indian River Rd,ECL Chesapeake,65000,G,97%,0%,0%,1%,2%,0%,F,0.0956,B,1.0000,64000,G,2009,,123000,G,97%,0%,0%,1%,2%,0%,F,,,,128000,G
150070,  IS,00064,W    ,I-64 WB, ,134,City of Virginia Beach,064,Norfolk Maintenance Area,1.75,ECL Norfolk,Indian River Rd,68000,A,98%,0%,0%,0%,1%,0%,C,0.0995,A,1.0000,73000,A,2009,,142000,G,97%,0%,0%,1%,1%,0%,C,,,,153000,G
150071,  IS,00064,W    ,I-64 WB, ,134,City of Virginia Beach,064,Norfolk Maintenance Area,1.17,Indian River Rd,ECL Chesapeake,58000,B,97%,0%,0%,1%,1%,0%,C,0.0981,A,1.0000,63000,B,2009,,123000,G,97%,0%,0%,1%,2%,0%,F,,,,128000,G
677781,  SR,00149,     ,VA 149,Princess Anne Rd,134,City of Virginia Beach,134,City of Virginia Beach,1.92,SR 165; N Landing Rd,Princess Anne Rd,24000,F,98%,0%,1%,0%,0%,0%,C,0.0777,F,0.5386,27000,F,2009,,,,,,,,,,,,,,,
