Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Hillsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
020352,  US,00052,     ,US 52,Main St,237,Town of Hillsville,017,Carroll County,1.92,SCL Hillsville,US 58 West Stuart Dr,4900,G,97%,0%,2%,1%,1%,0%,F,0.0806,F,0.5650,5200,G,2009,,,,,,,,,,,,,,,
020029,  US,00052,     ,US 52,Main St,237,Town of Hillsville,017,Carroll County,2.23,US 58 West Stuart Dr,NCL Hillsville,5000,G,94%,1%,1%,3%,1%,0%,F,0.0918,F,0.5295,5200,G,2009,,,,,,,,,,,,,,,
020318,  US,00058,     ,,West Stuart Dr,237,Town of Hillsville,017,Carroll County,2.10,WCL Hillsville,US 221 Floyd Pike,14000,N,94%,0%,1%,1%,4%,0%,N,0.0800,N,0.5284,15000,N,2009,,,,,,,,,,,,,,,
020033,  US,00058,     ,US 58,East Stuart Dr,237,Town of Hillsville,017,Carroll County,2.26,US 221 Floyd Pike,ECL Hillsville,4300,G,94%,0%,1%,1%,4%,0%,C,0.0830,F,0.6361,4500,G,2009,,,,,,,,,,,,,,,
020036,  SR,00100,     ,VA 100,Sylvatus Highway,237,Town of Hillsville,017,Carroll County,0.90,US 221 Floyd Pike,NCL Hillsville,3200,N,94%,1%,1%,3%,1%,0%,N,0.0904,N,0.5029,3400,N,2009,,,,,,,,,,,,,,,
020318,  US,00221,     ,,West Stuart Dr,237,Town of Hillsville,017,Carroll County,2.10,CL Hillsville,US 58,14000,N,94%,0%,1%,1%,4%,0%,N,0.0800,N,0.5284,15000,N,2009,,,,,,,,,,,,,,,
020256,  US,00221,     ,US 221,Floyd Pike,237,Town of Hillsville,017,Carroll County,1.42,US 58 Stuart Dr,ECL Hillsville,7500,G,96%,1%,1%,1%,1%,0%,F,0.0997,F,0.5696,7900,G,2009,,,,,,,,,,,,,,,
710201,  17,00668,     ,17-668,Virginia St,237,Town of Hillsville,017,Carroll County,0.83,US 52 Main St,US 58 East Stuart Dr,990,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
710202,  17,00668,     ,17-668,Cavalier Dr,237,Town of Hillsville,017,Carroll County,0.35,US 58 East Stuart Dr,17-972 Lynnhaven Rd,530,R,,,,,,,X,,,,,,09/17/2007,,,,,,,,,,,,,,,
710203,  17,00668,     ,17-668,Cavalier Dr,237,Town of Hillsville,017,Carroll County,0.06,17-972 Lynnhaven Rd,NCL Hillsville,390,R,,,,,,,X,,,,,,09/17/2007,,,,,,,,,,,,,,,
403972,  17,00670,     ,17-670, ,237,Town of Hillsville,017,Carroll County,0.11,ECL Hillsville,US 58 Danville Pike,850,N,96%,1%,2%,1%,0%,0%,N,0.1118,N,0.7290,890,N,2009,,,,,,,,,,,,,,,
710312,  17,00703,     ,17-703, ,237,Town of Hillsville,017,Carroll County,1.00,17-959 Willow Grove Rd,US 58 West Stuart Dr,80,R,,,,,,,X,,,,,,09/27/2004,,,,,,,,,,,,,,,
710340,  17,00714,     ,17-714,Old Galax Pike,237,Town of Hillsville,017,Carroll County,0.06,WCL Hillsville,17-1020 West Grayson St,950,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
