Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Fries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010079,  SR,00094,     ,VA 94, ,220,Town of Fries,038,Grayson County,0.48,WCL Fries,38-1001 W Main St,2000,N,96%,1%,1%,0%,1%,0%,N,0.0919,N,0.5714,2100,N,2009,,,,,,,,,,,,,,,
010250,  SR,00094,     ,VA 94,Scenic Rd,220,Town of Fries,038,Grayson County,0.56,38-1001 W Main St,NCL Fries,2000,G,96%,1%,1%,0%,1%,0%,F,0.0947,F,0.5728,2100,G,2009,,,,,,,,,,,,,,,
741745,  38,00606,     ,38-606, ,220,Town of Fries,038,Grayson County,0.15,SCL Fries; Gap,38-1001 E Main St,5,R,,,,,,,X,,,,,,1995,,,,,,,,,,,,,,,
405472,  38,00606,     ,38-606,Fries Rd,220,Town of Fries,038,Grayson County,0.18,38-1001 E Main St,ECL Fries Carrol Co Line,3100,G,98%,0%,1%,1%,0%,0%,C,0.0956,F,0.0000,3200,G,2009,,,,,,,,,,,,,,,
405538,  38,00758,     ,38-758,Hilltown Rd,220,Town of Fries,038,Grayson County,0.20,38-1001 Main St,Carroll County Line,1200,G,99%,0%,1%,0%,0%,0%,C,0.0870,F,0.6250,1200,G,2009,,,,,,,,,,,,,,,
405556,  38,01001,     ,38-1001,W Main St,220,Town of Fries,038,Grayson County,0.21,SR 94 Scenic Rd Ivennue Rd,38-1005 Fire House Dr,3000,G,98%,0%,1%,0%,0%,0%,F,0.0964,F,0.5645,3100,G,2009,,,,,,,,,,,,,,,
405558,  38,01001,     ,38-1001,W Main St,220,Town of Fries,038,Grayson County,0.51,38-1005 Fire House Dr,38-758 Hill Town Rd,2500,G,98%,1%,1%,0%,0%,0%,C,0.0948,F,0.6230,2600,G,2009,,,,,,,,,,,,,,,
405559,  38,01001,     ,38-1001,E Main St,220,Town of Fries,038,Grayson County,0.61,38-758 Hill Town Rd,38-606 Fries Rd,3400,G,98%,0%,1%,0%,0%,0%,C,0.1081,F,0.5905,3600,G,2009,,,,,,,,,,,,,,,
742304,  38,01005,     ,38-1005, ,220,Town of Fries,038,Grayson County,0.12,38-1001 W Main St,Dead End,370,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742305,  38,01006,     ,38-1006, ,220,Town of Fries,038,Grayson County,0.09,Dead End,38-1001 E Main St,90,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742306,  38,01006,     ,38-1006, ,220,Town of Fries,038,Grayson County,0.08,38-1001 E Main St,Dead End,130,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742307,  38,01007,     ,38-1007, ,220,Town of Fries,038,Grayson County,0.05,Dead End,38-1001 E Main St,140,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742308,  38,01007,     ,38-1007, ,220,Town of Fries,038,Grayson County,0.10,38-1001 E Main St,Dead End,110,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742311,  38,01010,     ,38-1010, ,220,Town of Fries,038,Grayson County,0.04,SR 94 Scenic Rd,38-1001 W Main St,1300,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742312,  38,01011,     ,38-1011,Carroll,220,Town of Fries,038,Grayson County,0.13,38-1001 E Main St,Dead End,140,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
742313,  38,01012,     ,38-1012, ,220,Town of Fries,038,Grayson County,0.29,"38-1001 W, W Main St","38-1001 E, W Main St",430,R,,,,,,,X,,,,,,05/17/2002,,,,,,,,,,,,,,,
784041,  38,01013,     ,38-1013,Lee Dr,220,Town of Fries,038,Grayson County,0.19,"38-1001 N, W Main St","38-1001 S, E Main St",50,G,98%,0%,1%,0%,0%,0%,F,0.1190,F,1.0000,60,G,2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
