Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Mount Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080147,  US,00011,     ,US 11,Main St,265,Town of Mount Jackson,085,Shenandoah County,0.72,SCL Mt. Jackson,SR 263 Orkney Grade,4700,N,97%,0%,1%,1%,1%,0%,N,0.0915,N,0.0000,4900,N,2009,,,,,,,,,,,,,,,
080186,  US,00011,     ,US 11,Main St,265,Town of Mount Jackson,085,Shenandoah County,1.85,SR 263 Orkney Grade,NCL Mt. Jackson,3800,G,97%,0%,1%,1%,1%,0%,F,0.0965,F,0.0000,4000,G,2009,,,,,,,,,,,,,,,
080105,  SR,00263,     ,VA 263, ,265,Town of Mount Jackson,085,Shenandoah County,0.52,WCL Mt. Jackson,US 11,3200,N,98%,0%,1%,1%,1%,0%,N,0.0885,N,0.6698,2900,N,2009,,,,,,,,,,,,,,,
080508,  SR,00292,     ,VA 292,Conicville Rd,265,Town of Mount Jackson,085,Shenandoah County,0.23,WCL Mt Jackson,US 11 Main St,9000,G,70%,1%,1%,1%,25%,2%,C,0.0765,F,0.0000,9400,G,2009,,,,,,,,,,,,,,,
302787,  85,00698,     ,85-698,Orchard Dr,265,Town of Mount Jackson,085,Shenandoah County,0.29,WCL Mt Jackson,SR 263 WEST,780,G,98%,0%,1%,1%,0%,0%,C,0.0927,F,0.5600,820,G,2009,,,,,,,,,,,,,,,
770660,  85,00698,     ,85-698, ,265,Town of Mount Jackson,085,Shenandoah County,0.11,SR 263 EAST,"US 11 S, Main St",30,R,,,,,,,X,,,,,,1999,,,,,,,,,,,,,,,
302788,  85,00698,     ,85-698,Red Banks Rd,265,Town of Mount Jackson,085,Shenandoah County,0.19,"US 11 N, Main St",ECL Mt Jackson,730,G,98%,0%,1%,1%,0%,0%,C,0.1110,F,0.5488,770,G,2009,,,,,,,,,,,,,,,
770785,  85,00743,     ,85-743,Shenandoah St,265,Town of Mount Jackson,085,Shenandoah County,0.04,85-1328 Railroad St,85-1329 Second Ave,290,R,,,,,,,X,,,,,,04/07/2008,,,,,,,,,,,,,,,
770786,  85,00743,     ,85-743,Shenandoah St,265,Town of Mount Jackson,085,Shenandoah County,0.28,85-1329 Second Ave,US 11 Main St,470,R,,,,,,,X,,,,,,1999,,,,,,,,,,,,,,,
770800,  85,00753,     ,85-753,Jackson St,265,Town of Mount Jackson,085,Shenandoah County,0.09,85-1328 Railroad St,85-1333 Painters St,380,R,,,,,,,X,,,,,,05/27/2008,,,,,,,,,,,,,,,
