673005, 306,00001,     ,306-1,Branch St,306,Town of Strasburg,306,Town of Strasburg,0.26,Capon St,Franklin St,400,G,99%,0%,1%,0%,0%,0%,C,0.1341,F,0.5455,420,G,2009,,,,,,,,,,,,,,,
673016, 306,00002,     ,306-2,Orchard St,306,Town of Strasburg,306,Town of Strasburg,0.18,85-1210 Franklin St,US 11 Stover Ave,370,G,99%,0%,1%,0%,0%,0%,F,0.1100,F,0.5955,380,G,2009,,,,,,,,,,,,,,,
673008, 306,00003,     ,306-3,Eberly  St,306,Town of Strasburg,306,Town of Strasburg,0.10,SR 55 Front Royal Rd; King St,Washington St,430,G,99%,0%,1%,0%,0%,0%,F,0.1217,F,0.7431,450,G,2009,,,,,,,,,,,,,,,
673004, 306,00004,     ,306-4,Aileen Ave,306,Town of Strasburg,306,Town of Strasburg,0.28,Queen St,Dead End,370,G,99%,0%,1%,0%,0%,0%,F,0.1242,F,0.5294,380,G,2009,,,,,,,,,,,,,,,
673019, 306,00005,     ,306-5,Sharpe St,306,Town of Strasburg,306,Town of Strasburg,0.08,King St,Queen St,460,G,99%,0%,1%,0%,0%,0%,F,0.0996,F,0.6061,490,G,2009,,,,,,,,,,,,,,,
673020, 306,01966,     ,306-1966,Franklin St,306,Town of Strasburg,306,Town of Strasburg,0.18,Orchard St,Branch St,470,G,95%,3%,1%,1%,0%,0%,C,0.1130,F,0.5085,500,G,2009,,,,,,,,,,,,,,,
673003, 306,01967,     ,306-1967,Ash St,306,Town of Strasburg,306,Town of Strasburg,0.77,85-638 WCL Strasburg,306-1971 Capon St,1300,G,98%,1%,1%,0%,0%,0%,C,0.1207,F,0.5092,1400,G,2009,,,,,,,,,,,,,,,
673023, 306,01967,     ,306-1967,Washington St,306,Town of Strasburg,306,Town of Strasburg,0.37,306-1971 Capon St,US 11 N Massanutten St,2900,G,98%,0%,1%,1%,0%,0%,C,0.0912,F,0.7050,3100,G,2009,,,,,,,,,,,,,,,
673022, 306,01967,     ,306-1967,Washington St,306,Town of Strasburg,306,Town of Strasburg,0.43,US 11 N Massanutten St,Virginia St,1900,G,99%,0%,0%,0%,0%,0%,C,0.0915,F,0.5862,2000,G,2009,,,,,,,,,,,,,,,
673021, 306,01967,     ,306-1967,Washington St,306,Town of Strasburg,306,Town of Strasburg,0.18,Virginia St,Eberly St,810,G,98%,1%,1%,0%,0%,0%,C,0.0938,F,0.5063,850,G,2009,,,,,,,,,,,,,,,
673006, 306,01971,     ,306-1971,Capon St,306,Town of Strasburg,306,Town of Strasburg,0.16,King St,Branch St,2600,G,98%,1%,1%,0%,0%,0%,F,0.0962,F,0.6291,2700,G,2009,,,,,,,,,,,,,,,
673007, 306,01971,     ,306-1971,Capon St,306,Town of Strasburg,306,Town of Strasburg,0.50,Branch St,SR 55 John Marshall Hwy,1700,G,98%,1%,1%,0%,0%,0%,C,0.1048,F,0.5625,1800,G,2009,,,,,,,,,,,,,,,
673012, 306,01974,     ,306-1974,Holliday St,306,Town of Strasburg,306,Town of Strasburg,0.30,85-648 SCL Strasburg,High St,1400,G,,,,,,,X,,,,1400,G,2009,,,,,,,,,,,,,,,
673011, 306,01974,     ,306-1974,Holliday St,306,Town of Strasburg,306,Town of Strasburg,0.07,High St,Queen St,3900,G,,,,,,,X,0.2276,F,0.6638,4100,G,2009,,,,,,,,,,,,,,,
673010, 306,01974,     ,306-1974,Holliday St,306,Town of Strasburg,306,Town of Strasburg,0.08,Queen St,US 11 King St,3600,G,95%,2%,1%,1%,1%,0%,C,0.1211,F,0.6445,3800,G,2009,,,,,,,,,,,,,,,
673009, 306,01974,     ,306-1974,Holliday St,306,Town of Strasburg,306,Town of Strasburg,0.08,US 11 King St,Washington St,2000,G,,,,,,,X,0.0955,F,0.5727,2100,G,2009,,,,,,,,,,,,,,,
673017, 306,01975,     ,306-1975,Queen St,306,Town of Strasburg,306,Town of Strasburg,0.19,Sharpe St,Holliday St,540,G,97%,1%,1%,0%,0%,0%,F,0.1381,F,0.7500,560,G,2009,,,,,,,,,,,,,,,
673018, 306,01975,     ,306-1975,Queen St,306,Town of Strasburg,306,Town of Strasburg,1.10,Holliday St,SR 55 Front Royal Rd,2600,G,97%,1%,1%,0%,0%,0%,C,0.1293,F,0.5449,2700,G,2009,,,,,,,,,,,,,,,
573001, 306,00000,     ,306-0,Fort St,306,Town of Strasburg,306,Town of Strasburg,0.00,High St,Queen St,160,G,,,,,,,X,0.1410,F,0.6818,160,G,2009,,,,,,,,,,,,,,,
573012, 306,00000,     ,306-0,Massanuten Street,306,Town of Strasburg,306,Town of Strasburg,0.00,East Queen Street,SR 55 King Street,2700,G,97%,1%,1%,0%,0%,0%,C,0.0950,F,0.5885,2700,G,2009,,,,,,,,,,,,,,,
573011, 306,00000,     ,306-0,Thompson Street,306,Town of Strasburg,306,Town of Strasburg,0.00,US 11,Lee Street,700,G,99%,0%,0%,0%,0%,0%,C,0.1050,F,0.7467,700,G,2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
