ReportID:	2210	DataYear:	2010		ReportID:	2210	DataYear:	2010		ReportID:	2210	DataYear:	2010		ReportID:	2210	DataYear:	2010		ReportID:	2210	DataYear:	2010		ReportID:	2210	DataYear:	2010	Prepared	10/1/2011
Daily Vehicle Miles Traveled (DVMT) by Maintenance Jurisdiction by Federal Functional Class																														
Public Road Segments Maintained by the Commonwealth of Virginia (VDOT), Virginia Local Jurisdictions, the Federal Government or Local Toll Authorities																														
> > > > This report includes road segments maintained by VDOT, but outside of Virginia so it is not expected to match Virginia Public Road reports from sources such as FHWA or DMV < < < < 																														
Road Length values temporarilly not included in this report pending publication of official road length values																														
2010																														
																														
									Secondary						Primary						Interstate						All Roads			
													%	%					%	%					%	%				%
										%	%		of	of		%	%		of	of		%	%		of	of		%		of
										of	of		Secondary	State		of	of		Primary	State		of	of		Interstate	State		of		State
				Federal						Secondary	State	Road	Total	Total		Primary	State	Road	Total	Total		Interstate	State	Road	Total	Total		State	Road	Total
				Functional						Total	Total	Length	Road	Road		Total	Total	Length	Road	Road		Total	Total	Length	Road	Road		Total	Length	Road
		Jurisdiction		Class					DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	(Miles)	Length
																														
1	Southwestern Region	005	Amherst County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				78,921	0.08%	0.04%				0	0.00%	0.00%				78,921	0.04%		
1	Southwestern Region	005	Amherst County	6	Rural Minor Arterial			              	0	0.00%	0.00%				128,920	0.14%	0.06%				0	0.00%	0.00%				128,920	0.06%		
1	Southwestern Region	005	Amherst County	7	Rural Major Collector			              	50,642	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				50,642	0.02%		
1	Southwestern Region	005	Amherst County	8	Rural Minor Collector			              	10,700	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,700	0.00%		
1	Southwestern Region	005	Amherst County	9	Rural Local System			              	44,695	0.07%	0.02%				11	0.00%	0.00%				0	0.00%	0.00%				44,707	0.02%		
1	Southwestern Region	005	Amherst County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				295,942	0.32%	0.13%				0	0.00%	0.00%				295,942	0.13%		
1	Southwestern Region	005	Amherst County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				198,931	0.21%	0.09%				0	0.00%	0.00%				198,931	0.09%		
1	Southwestern Region	005	Amherst County	16	Urban Minor Arterial			              	13,151	0.02%	0.01%				76,515	0.08%	0.03%				0	0.00%	0.00%				89,666	0.04%		
1	Southwestern Region	005	Amherst County	17	Urban Collector			              	55,043	0.08%	0.02%				1,995	0.00%	0.00%				0	0.00%	0.00%				57,037	0.03%		
1	Southwestern Region	005	Amherst County	19	Urban Local System			              	29,064	0.04%	0.01%				3,655	0.00%	0.00%				0	0.00%	0.00%				32,719	0.01%		
1	Southwestern Region	005	Amherst County Total:						203,293	0.31%	0.09%				784,889	0.84%	0.35%				0	0.00%	0.00%				988,183	0.44%		
1	Southwestern Region	006	Appomattox County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				251,645	0.27%	0.11%				0	0.00%	0.00%				251,645	0.11%		
1	Southwestern Region	006	Appomattox County	6	Rural Minor Arterial			              	0	0.00%	0.00%				52,740	0.06%	0.02%				0	0.00%	0.00%				52,740	0.02%		
1	Southwestern Region	006	Appomattox County	7	Rural Major Collector			              	64,492	0.10%	0.03%				26,108	0.03%	0.01%				0	0.00%	0.00%				90,600	0.04%		
1	Southwestern Region	006	Appomattox County	8	Rural Minor Collector			              	10,120	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,120	0.00%		
1	Southwestern Region	006	Appomattox County	9	Rural Local System			              	57,827	0.09%	0.03%				327	0.00%	0.00%				0	0.00%	0.00%				58,154	0.03%		
1	Southwestern Region	006	Appomattox County Total:						132,440	0.20%	0.06%				330,820	0.35%	0.15%				0	0.00%	0.00%				463,260	0.21%		
1	Southwestern Region	009	Bedford County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				417,486	0.45%	0.19%				0	0.00%	0.00%				417,486	0.19%		
1	Southwestern Region	009	Bedford County	6	Rural Minor Arterial			              	0	0.00%	0.00%				390,309	0.42%	0.17%				0	0.00%	0.00%				390,309	0.17%		
1	Southwestern Region	009	Bedford County	7	Rural Major Collector			              	240,132	0.37%	0.11%				70,633	0.08%	0.03%				0	0.00%	0.00%				310,765	0.14%		
1	Southwestern Region	009	Bedford County	8	Rural Minor Collector			              	8,908	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				8,908	0.00%		
1	Southwestern Region	009	Bedford County	9	Rural Local System			              	196,303	0.30%	0.09%				27	0.00%	0.00%				0	0.00%	0.00%				196,331	0.09%		
1	Southwestern Region	009	Bedford County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				101,474	0.11%	0.05%				0	0.00%	0.00%				101,474	0.05%		
1	Southwestern Region	009	Bedford County	16	Urban Minor Arterial			              	35,744	0.05%	0.02%				124,280	0.13%	0.06%				0	0.00%	0.00%				160,025	0.07%		
1	Southwestern Region	009	Bedford County	17	Urban Collector			              	65,631	0.10%	0.03%				266	0.00%	0.00%				0	0.00%	0.00%				65,897	0.03%		
1	Southwestern Region	009	Bedford County	19	Urban Local System			              	48,683	0.07%	0.02%				12	0.00%	0.00%				0	0.00%	0.00%				48,695	0.02%		
1	Southwestern Region	009	Bedford County Total:						595,401	0.91%	0.26%				1,104,487	1.18%	0.49%				0	0.00%	0.00%				1,699,888	0.76%		
1	Southwestern Region	010	Bland County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				583,064	0.88%	0.26%				583,064	0.26%		
1	Southwestern Region	010	Bland County	6	Rural Minor Arterial			              	0	0.00%	0.00%				31,082	0.03%	0.01%				0	0.00%	0.00%				31,082	0.01%		
1	Southwestern Region	010	Bland County	7	Rural Major Collector			              	11,284	0.02%	0.01%				36,517	0.04%	0.02%				0	0.00%	0.00%				47,800	0.02%		
1	Southwestern Region	010	Bland County	9	Rural Local System			              	55,087	0.08%	0.02%				596	0.00%	0.00%				0	0.00%	0.00%				55,683	0.02%		
1	Southwestern Region	010	Bland County Total:						66,370	0.10%	0.03%				68,195	0.07%	0.03%				583,064	0.88%	0.26%				717,630	0.32%		
1	Southwestern Region	011	Botetourt County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				808,595	1.22%	0.36%				808,595	0.36%		
1	Southwestern Region	011	Botetourt County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				243,474	0.26%	0.11%				0	0.00%	0.00%				243,474	0.11%		
1	Southwestern Region	011	Botetourt County	7	Rural Major Collector			              	56,677	0.09%	0.03%				71,443	0.08%	0.03%				0	0.00%	0.00%				128,120	0.06%		
1	Southwestern Region	011	Botetourt County	8	Rural Minor Collector			              	13,923	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				13,923	0.01%		
1	Southwestern Region	011	Botetourt County	9	Rural Local System			              	75,188	0.12%	0.03%				12,082	0.01%	0.01%				0	0.00%	0.00%				87,269	0.04%		
1	Southwestern Region	011	Botetourt County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				211,652	0.32%	0.09%				211,652	0.09%		
