Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of White Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
160089,  SR,00003,     ,VA 3,Rappahannock Dr,327,Town of White Stone,051,Lancaster County,0.39,NCL White Stone,SR 200 E Int,9100,N,96%,0%,1%,1%,2%,0%,N,0.0923,N,0.0000,9300,N,2011,,,,,,,,,,,,,,,
160065,  SR,00003,     ,VA 3,Rappahannock Dr,327,Town of White Stone,051,Lancaster County,0.46,SR 200 E Int,SCL White Stone,9500,F,96%,0%,1%,1%,2%,0%,C,0.0828,F,0.0000,9700,F,2011,,,,,,,,,,,,,,,
060261,  SR,00200,     ,VA 200,Irvington Rd,327,Town of White Stone,051,Lancaster County,0.34,SR 3 Rappahannock Dr,WCL White Stone,6300,N,97%,0%,0%,2%,0%,0%,N,0.0889,N,0.0000,6500,N,2011,,,,,,,,,,,,,,,
748770,  51,00638,     ,51-638,Cherry Point Dr,327,Town of White Stone,051,Lancaster County,0.50,SCL Whitestone,51-652 Shady Lane; 51-1204 Boles Ave,230,R,,,,,,,X,,,,,,07/28/2008,,,,,,,,,,,,,,,
748771,  51,00638,     ,51-638,Cherry Point Dr,327,Town of White Stone,051,Lancaster County,0.13,51-652 Shady Lane; 51-1204,"SR 3 W, Rappahannock Dr",900,R,,,,,,,X,,,,,,07/28/2008,,,,,,,,,,,,,,,
783226,  51,00638,     ,51-638,Blueberry Point Rd,327,Town of White Stone,051,Lancaster County,0.13,"SR 3 E, Rappahannock Dr",WCL White Stone,180,R,,,,,,,X,,,,,,07/28/2008,,,,,,,,,,,,,,,
785136,  51,00639,     ,51-639,Beach Rd,327,Town of White Stone,051,Lancaster County,0.42,SCL White Stone,51-652 Shady Lane,450,R,,,,,,,X,,,,,,07/08/2002,,,,,,,,,,,,,,,
302182,  51,00639,     ,51-639,Beach Rd,327,Town of White Stone,051,Lancaster County,0.39,51-652 Shady Lane,51-695 Windmill Point Rd,690,F,99%,0%,0%,0%,0%,0%,C,0.1099,F,0.0000,710,F,2011,,,,,,,,,,,,,,,
748780,  51,00642,     ,51-642,Little Bay Rd,327,Town of White Stone,051,Lancaster County,0.22,51-695 Windmill Point Rd,ECL White Stone,400,R,,,,,,,X,,,,,,07/28/2008,,,,,,,,,,,,,,,
748804,  51,00652,     ,51-652,Shady Lane,327,Town of White Stone,051,Lancaster County,0.28,51-638; 51-1204 Boles Ave,51-639 Beach Rd,550,R,,,,,,,X,,,,,,07/28/2008,,,,,,,,,,,,,,,
