Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alleghany Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080265,  SR,00018,     ,VA 18,Potts Creek Rd,003,Alleghany County,003,Alleghany County,0.43,Craig County Line,03-607 Potts Creek,210,F,92%,0%,0%,4%,4%,0%,C,0.0890,F,0.0000,210,F,2011,,,,,,,,,,,,,,,
080007,  SR,00018,     ,VA 18,Potts Creek Rd,003,Alleghany County,003,Alleghany County,2.82,03-607 Potts Creek,03-608 Wolfe Road,250,F,92%,0%,0%,4%,4%,0%,F,0.1092,F,0.0000,260,F,2011,,,,,,,,,,,,,,,
080005,  SR,00018,     ,VA 18,Potts Creek Rd,003,Alleghany County,003,Alleghany County,7.93,03-608 Wolfe Rd,03-614 Near Arritt,1200,F,96%,1%,1%,2%,1%,0%,F,0.0914,F,0.0000,1200,F,2011,,,,,,,,,,,,,,,
080003,  SR,00018,     ,VA 18,Potts Creek Rd,003,Alleghany County,003,Alleghany County,3.20,03-614 Near Arritt,03-657 Pitzer Ridge Road,1400,F,96%,1%,1%,2%,1%,0%,C,0.0999,F,0.0000,1500,F,2011,,,,,,,,,,,,,,,
180078,  SR,00018,     ,VA 18,Potts Creek Rd,003,Alleghany County,003,Alleghany County,4.04,03-657 Pitzer Ridge Rd,SCL Covington,1800,F,96%,1%,1%,2%,1%,0%,F,0.0975,F,0.0000,1900,F,2011,,,,,,,,,,,,,,,
621009,  SR,00018,     ,VA 18,Indian Valley,107,City of Covington,107,City of Covington,0.37,SCL Covington,S Pitzer Ridge,3600,F,98%,1%,0%,1%,0%,0%,F,0.1245,F,0.0000,3800,F,2011,,,,,,,,,,,,,,,
621015,  SR,00018,     ,VA 18,S Carpenter Dr,107,City of Covington,107,City of Covington,0.44,S Pitzer Ridge,Gordon Street,5100,F,98%,1%,0%,1%,0%,0%,C,0.1021,F,0.0000,5400,F,2011,,,,,,,,,,,,,,,
621016,  SR,00018,     ,VA 18,S Carpenter Dr,107,City of Covington,107,City of Covington,0.31,East Gordon Street,Edgemont Drive,5700,F,98%,1%,0%,1%,0%,0%,F,0.0975,F,0.0000,6100,F,2011,,,,,,,,,,,,,,,
621001,  SR,00018,     ,VA 18,Carpenter Dr,107,City of Covington,107,City of Covington,1.20,Duyant Road Ext,US 220 Madison St,4500,F,96%,1%,1%,1%,2%,0%,C,0.0920,F,0.0000,4800,F,2011,,,,,,,,,,,,,,,
080278,  SR,00042,     ,"US 220, VA 42",Market Ave,241,Town of Iron Gate,003,Alleghany County,0.88,Alleghany County Line,CL Iron Gate,6400,F,92%,0%,1%,1%,6%,0%,F,0.0777,F,0.0000,6900,F,2011,,,,,,,,,,,,,,,
080334,  SR,00042,     ,"US 220, VA 42", ,003,Alleghany County,003,Alleghany County,0.66,CL Iron Gate,Bus US 220,6400,N,92%,0%,1%,1%,6%,0%,N,0.0777,N,0.0000,6900,N,2011,,,,,,,,,,,,,,,
