Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Fincastle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
020122,  US,00220,     ,US 220,Botetourt Rd,218,Town of Fincastle,011,Botetourt County,0.11,SCL Fincastle,11-630 Main St,11000,N,92%,0%,1%,1%,6%,0%,N,0.0978,N,0.0000,12000,N,2011,,,,,,,,,,,,,,,
020090,  US,00220,     ,US 220,Botetourt Rd,218,Town of Fincastle,011,Botetourt County,0.18,11-630 Main St,NCL Fincastle,8900,G,92%,0%,1%,1%,6%,0%,F,0.0818,F,0.5696,9500,G,2011,,,,,,,,,,,,,,,
403469,  11,00606,     ,11-606,Blue Ridge Tpke,218,Town of Fincastle,011,Botetourt County,0.19,11-630 Hancock St; E Main St,ECL Fincastle,710,G,96%,2%,1%,0%,0%,0%,F,0.1246,F,0.6723,750,G,2011,,,,,,,,,,,,,,,
403499,  11,00630,     ,11-630,W Main St,218,Town of Fincastle,011,Botetourt County,0.14,WCL Fincastle,US 220 Botetourt Rd,1500,G,98%,1%,1%,0%,0%,0%,F,0.1033,F,0.5597,1600,G,2011,,,,,,,,,,,,,,,
403501,  11,00630,     ,11-630,E Main St,218,Town of Fincastle,011,Botetourt County,0.19,US 220 Botetourt Rd,11-1202 Church St,1100,G,98%,1%,1%,0%,0%,0%,F,0.1351,F,0.7640,1100,G,2011,,,,,,,,,,,,,,,
403503,  11,00630,     ,11-630,E Main St,218,Town of Fincastle,011,Botetourt County,0.20,11-1202 Church St,11-606 Blue Ridge Tpke,2400,G,98%,1%,1%,0%,0%,0%,C,0.1148,F,0.5233,2500,G,2011,,,,,,,,,,,,,,,
403507,  11,00630,     ,11-630,N Hancock St,218,Town of Fincastle,011,Botetourt County,0.29,11-606 Blue Ridge Tpke,ECL Fincastle,2900,G,98%,1%,1%,0%,0%,0%,F,0.1422,F,0.5239,3000,G,2011,,,,,,,,,,,,,,,
785056,  11,01201,     ,11-1201,S Factory St,218,Town of Fincastle,011,Botetourt County,0.10,SCL Fincastle,"11-630, W Main St",50,N,,,,,,,X,,,,0,N,04/06/2010,,,,,,,,,,,,,,,
785057,  11,01202,     ,11-1202,S Church St,218,Town of Fincastle,011,Botetourt County,0.06,SCL Fincastle,11-1203 Academy St,1300,N,,,,,,,X,,,,0,N,04/06/2010,,,,,,,,,,,,,,,
707412,  11,01202,     ,11-1202,S Church St,218,Town of Fincastle,011,Botetourt County,0.18,11-1203 Academy St,"11-630, E Main St",1300,R,,,,,,,X,,,,,,04/06/2010,,,,,,,,,,,,,,,
