Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010240,  SR,00016,     ,VA 16,Jefferson Hwy,038,Grayson County,038,Grayson County,4.06,North Carolina State Line,US 58 Troutdale Hwy,960,F,91%,0%,1%,1%,6%,0%,C,0.0920,F,0.0000,1000,F,2011,,,,,,,,,,,,,,,
010072,  SR,00016,     ,"US 58, VA 16",Troutdale Hwy,038,Grayson County,038,Grayson County,3.99,US 58 Mouth of Wilson,US 58 Volney,1500,F,91%,0%,1%,1%,6%,0%,F,0.0863,F,0.0000,1500,F,2011,,,,,,,,,,,,,,,
010067,  SR,00016,     ,VA 16,Troutdale Hwy,038,Grayson County,038,Grayson County,5.66,US 58 Highlands Pkwy,ECL Troutdale,1000,F,91%,0%,1%,1%,6%,0%,F,0.0856,F,0.0000,1100,F,2011,,,,,,,,,,,,,,,
010239,  SR,00016,     ,VA 16,Troutdale Hwy,314,Town of Troutdale,038,Grayson County,2.26,ECL Troutdale,WCL Troutdale,960,F,91%,0%,1%,1%,6%,0%,F,0.1053,F,0.0000,990,F,2011,,,,,,,,,,,,,,,
010238,  SR,00016,     ,VA 16,Troutdale Hwy,038,Grayson County,038,Grayson County,0.82,WCL Troutdale,Smyth County Line,1100,F,91%,0%,1%,1%,6%,0%,F,0.0875,F,0.0000,1200,F,2011,,,,,,,,,,,,,,,
010242,  US,00021,     ,"US 21, US 221",New River Pkwy,038,Grayson County,038,Grayson County,3.39,North Carolina State Line,SCL Independence,1700,F,94%,1%,1%,1%,4%,0%,C,0.1009,F,0.0000,1700,F,2011,,,,,,,,,,,,,,,
010333,  US,00021,     ,"US 21, US 221", ,240,Town of Independence,038,Grayson County,0.47,SCL Independence,US 58 Main St,1700,N,94%,1%,1%,1%,4%,0%,N,0.1009,N,0.0000,1700,N,2011,,,,,,,,,,,,,,,
010071,  US,00021,     ,US 21, ,240,Town of Independence,038,Grayson County,1.64,US 58 Main St,NCL Independence,1800,B,96%,0%,1%,1%,2%,0%,C,0.1073,A,0.0000,1900,B,2011,,,,,,,,,,,,,,,
010073,  US,00021,     ,US 21, ,038,Grayson County,038,Grayson County,8.72,NCL Independence,38-791 Country Ln,1800,N,96%,0%,1%,1%,2%,0%,N,0.1073,N,0.0000,1900,N,2011,,,,,,,,,,,,,,,
