Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Drakes Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
030102,  SR,00047,     ,VA 47, ,209,Town of Drakes Branch,019,Charlotte County,2.09,SCL Drakes Branch,SR 59,1600,N,79%,1%,2%,7%,11%,0%,N,0.0875,N,0.5190,1700,N,2011,,,,,,,,,,,,,,,
030099,  SR,00047,     ,VA 47, ,209,Town of Drakes Branch,019,Charlotte County,0.25,SR 59,NCL Drakes Branch,2300,G,79%,1%,2%,7%,11%,0%,F,0.0887,F,0.5876,2400,G,2011,,,,,,,,,,,,,,,
030104,  SR,00059,     ,VA 59, ,209,Town of Drakes Branch,019,Charlotte County,0.55,SR 47 North of Drakes Branch,NCL Drakes Branch,1400,G,93%,1%,1%,1%,4%,0%,C,0.0937,F,0.5241,1500,G,2011,,,,,,,,,,,,,,,
402374,  19,00619,     ,19-619,Proctor St,209,Town of Drakes Branch,019,Charlotte County,0.41,"19-637 E, Saxkey Rd",19-1204 Isabella St,310,G,99%,0%,0%,0%,0%,0%,F,0.1037,F,0.5143,330,G,2011,,,,,,,,,,,,,,,
402375,  19,00619,     ,19-619,Proctor St,209,Town of Drakes Branch,019,Charlotte County,0.56,19-1204 Isabella St,SR 47 Drakes Main St,290,G,99%,0%,0%,0%,0%,0%,C,0.1196,F,0.5000,310,G,2011,,,,,,,,,,,,,,,
402377,  19,00623,     ,19-623,West Point Stevens Rd,209,Town of Drakes Branch,019,Charlotte County,1.07,SR 47 Drakes Main St,ECL Drakes Branch,450,G,97%,1%,1%,1%,2%,0%,C,0.1345,F,0.5072,480,G,2011,,,,,,,,,,,,,,,
403935,  19,00637,     ,19-637,Saxkey Rd,209,Town of Drakes Branch,019,Charlotte County,0.13,WCL Drakes Branch,"19-619 E, Proctor St",630,N,95%,1%,1%,1%,3%,0%,N,0.1263,N,0.5422,670,N,2011,,,,,,,,,,,,,,,
711077,  19,00637,     ,19-637,Saxkey Rd,209,Town of Drakes Branch,019,Charlotte County,0.36,"19-619 E, Proctor St",19-1207 Green St,780,R,,,,,,,X,,,,,,04/21/2009,,,,,,,,,,,,,,,
711078,  19,00637,     ,19-637,Saxkey Rd,209,Town of Drakes Branch,019,Charlotte County,0.38,19-1207 Green St,SR 47; SR 59,990,R,,,,,,,X,,,,,,04/21/2009,,,,,,,,,,,,,,,
711362,  19,01201,     ,19-1201,School St,209,Town of Drakes Branch,019,Charlotte County,0.12,Dead End,19-619 Proctor St,110,R,,,,,,,X,,,,,,05/16/2006,,,,,,,,,,,,,,,
