Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Eastville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
050077,  US,00013,     ,US 13,Lankford Hwy,214,Town of Eastville,065,Northampton County,0.24,SCL Eastville,NCL Eastville,13000,N,92%,1%,1%,1%,6%,0%,N,0.0755,N,0.5129,12000,N,2011,,,,,,,,,,,,,,,
050024,C3US,00013,     ,Bus US 13,Courthouse Rd,214,Town of Eastville,065,Northampton County,0.17,SCL Eastville,65-631 Eastville,1400,N,96%,2%,1%,0%,1%,0%,N,0.1119,N,0.6087,1400,N,2011,,,,,,,,,,,,,,,
050021,C3US,00013,     ,Bus US 13,Courthouse Rd,214,Town of Eastville,065,Northampton County,0.19,65-631 Eastville,NCL Eastville,1700,G,96%,2%,1%,0%,1%,0%,F,0.1311,F,0.5419,1700,G,2011,,,,,,,,,,,,,,,
404355,  65,00631,     ,65-631,Willow Oak Rd,214,Town of Eastville,065,Northampton County,0.43,Bus US 13 Courthouse Rd,US 13 Lankford Hwy,1200,G,97%,2%,1%,0%,0%,0%,C,0.1014,F,0.5354,1300,G,2011,,,,,,,,,,,,,,,
404356,  65,00631,     ,65-631,Willow Oak Rd,214,Town of Eastville,065,Northampton County,0.42,US 13 Lankford Hwy,ECL Eastville,690,G,97%,2%,1%,0%,0%,0%,F,0.1130,F,0.5123,710,G,2011,,,,,,,,,,,,,,,
756739,  65,01601,     ,65-1601,James St,214,Town of Eastville,065,Northampton County,0.13,65-631 Willow Oak Rd,ECL Eastville,130,R,,,,,,,X,,,,,,11/02/2010,,,,,,,,,,,,,,,
756741,  65,01603,     ,65-1603,Holland Ct,214,Town of Eastville,065,Northampton County,0.20,SCL Eastville,65-631 Willow Oak Rd,230,R,,,,,,,X,,,,,,11/02/2010,,,,,,,,,,,,,,,
756742,  65,01604,     ,65-1604,Debedeavon Lane,214,Town of Eastville,065,Northampton County,0.08,WCL Eastville,"Bus US 13, Courthouse Rd",160,R,,,,,,,X,,,,,,11/02/2010,,,,,,,,,,,,,,,
756743,  65,01605,     ,65-1605,Tyson Circle,214,Town of Eastville,065,Northampton County,0.38,"65-631 W, Crossroad Ave","65-631 E, Crossroad Ave",180,R,,,,,,,X,,,,,,11/02/2010,,,,,,,,,,,,,,,
756744,  65,01606,     ,65-1606, ,214,Town of Eastville,065,Northampton County,0.14,"65-631 W, Willow Oak Rd","65-631 E, Willow Oak Rd",350,R,,,,,,,X,,,,,,11/02/2010,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
