Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Charlotte C.H.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
030475,  SR,00040,     ,VA 40,David Bruce Ave,185,Town of Charlotte C.H.,019,Charlotte County,0.98,WCL Charlotte C.H.,SR 47 Le Grande Ave,1900,N,81%,1%,1%,2%,15%,0%,N,0.1024,N,0.7111,2000,N,2011,,,,,,,,,,,,,,,
030337,  SR,00040,     ,"VA 40, VA 47",Thomas Jefferson Hwy,185,Town of Charlotte C.H.,019,Charlotte County,0.10,SR 47 Le Grande Ave,SR 47 Thomas Jefferson Hwy,4700,G,81%,1%,1%,2%,15%,0%,F,0.1016,F,0.5286,4900,G,2011,,,,,,,,,,,,,,,
030336,  SR,00040,     ,VA 40,George Washington Hwy,185,Town of Charlotte C.H.,019,Charlotte County,0.94,SR 47 Thomas Jefferson Hwy,ECL Charlotte C.H.,2100,G,81%,1%,1%,2%,15%,0%,F,0.1094,F,0.5474,2200,G,2011,,,,,,,,,,,,,,,
030107,  SR,00047,     ,VA 47, ,185,Town of Charlotte C.H.,019,Charlotte County,0.99,SCL Charlotte C.H.,SR 40 S Thomas Jefferson Hwy; David Bruce Ave,2300,N,79%,1%,2%,7%,11%,0%,N,0.0887,N,0.5876,2400,N,2011,,,,,,,,,,,,,,,
030337,  SR,00047,     ,"VA 40, VA 47",Thomas Jefferson Hwy,185,Town of Charlotte C.H.,019,Charlotte County,0.10,S SR 40,N SR 40,4700,G,81%,1%,1%,2%,15%,0%,F,0.1016,F,0.5286,4900,G,2011,,,,,,,,,,,,,,,
030176,  SR,00047,     ,VA 47,Thomas Jefferson Hwy,185,Town of Charlotte C.H.,019,Charlotte County,0.98,N SR 40 G. W. Hwy,NCL Charlotte C.H.,1600,G,79%,1%,2%,7%,11%,0%,F,0.0920,F,0.6429,1700,G,2011,,,,,,,,,,,,,,,
785070,  19,00645,     ,19-645,Evergreen Rd,185,Town of Charlotte C.H.,019,Charlotte County,0.25,WCL Charlotte CH,19-1106 Gold Leaf Dr,510,R,,,,,,,X,,,,,,10/17/2000,,,,,,,,,,,,,,,
711100,  19,00645,     ,19-645,Evergreen Rd,185,Town of Charlotte C.H.,019,Charlotte County,0.48,19-1106 Gold Leaf Dr,SR 40 David Bruce Ave,580,R,,,,,,,X,,,,,,05/23/2006,,,,,,,,,,,,,,,
711119,  19,00650,     ,19-650,Woodfork Rd,185,Town of Charlotte C.H.,019,Charlotte County,1.12,NCL Charlotte CH,SR 47 Thomas Jefferson Hwy,210,R,,,,,,,X,,,,,,05/23/2006,,,,,,,,,,,,,,,
