Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Belle Haven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
050416,  SR,00178,     ,VA 178,Belle Haven Rd,167,Town of Belle Haven,065,Northampton County,0.35,NCL Exmore,Accomack County Line,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
050316,  SR,00178,     ,VA 178,Belle Haven Rd,167,Town of Belle Haven,001,Accomack County,0.48,Accomack County Line,SR 181 King St; Main St,3200,F,97%,1%,1%,0%,0%,0%,F,0.0895,F,0.0000,3200,F,2011,,,,,,,,,,,,,,,
050220,  SR,00178,     ,VA 178,Shields Bridge Rd,167,Town of Belle Haven,001,Accomack County,1.24,SR 181 King St; Main St,WCL Belle Haven,1800,F,97%,1%,1%,0%,0%,0%,F,0.0931,F,0.0000,1900,F,2011,,,,,,,,,,,,,,,
050018,  SR,00181,     ,VA 181,Main St,167,Town of Belle Haven,001,Accomack County,0.25,01-609 Main St,SR 178 Shields Bridge Rd,1900,F,97%,1%,1%,1%,1%,0%,F,0.0963,F,0.0000,2000,F,2011,,,,,,,,,,,,,,,
050005,  SR,00181,     ,VA 181,King St,167,Town of Belle Haven,001,Accomack County,0.32,SR 178 Belle Haven Rd,ECL Belle Haven,910,F,97%,1%,1%,1%,1%,0%,C,0.1127,F,0.0000,930,F,2011,,,,,,,,,,,,,,,
700100,  01,00601,     ,01-601, ,167,Town of Belle Haven,001,Accomack County,0.27,SR 178 Belle Haven Rd,ECL Belle Haven,1300,R,,,,,,,X,,,,,,08/03/2011,,,,,,,,,,,,,,,
700102,  01,00602,     ,01-602,Lee St,167,Town of Belle Haven,001,Accomack County,0.55,Northampton County Line,SR 178 Belle Haven Rd,1000,R,,,,,,,X,,,,,,08/03/2011,,,,,,,,,,,,,,,
700113,  01,00609,     ,01-609,Main St,167,Town of Belle Haven,001,Accomack County,0.26,SR 181 Main St,NCL Belle Haven,1300,R,,,,,,,X,,,,,,07/17/2011,,,,,,,,,,,,,,,
700927,  01,02001,     ,01-2001,Indian Lane,167,Town of Belle Haven,001,Accomack County,0.23,01-601,SR 181 ECL Belle Haven,210,R,,,,,,,X,,,,,,07/12/2011,,,,,,,,,,,,,,,
700928,  01,02002,     ,01-2002,Short St,167,Town of Belle Haven,001,Accomack County,0.08,Dead End,SR 178 Belle Haven Rd,40,R,,,,,,,X,,,,,,06/23/2011,,,,,,,,,,,,,,,
700929,  01,02003,     ,01-2003,Turner St,167,Town of Belle Haven,001,Accomack County,0.08,SR 178 Belle Haven Rd,01-2007 North Wainhouse Rd,330,R,,,,,,,X,,,,,,06/23/2011,,,,,,,,,,,,,,,
