Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Phenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
030354,  SR,00040,     ,VA 40,Phenix Main St,282,Town of Phenix,019,Charlotte County,0.97,WCL Phenix,19-727 Washington Ave; Red House Rd,1000,N,81%,1%,1%,2%,15%,0%,N,0.0915,N,0.5047,1100,N,2011,,,,,,,,,,,,,,,
030074,  SR,00040,     ,VA 40,Patrick Henry Hwy,282,Town of Phenix,019,Charlotte County,0.62,19-727 Washington Ave; Red House Rd,ECL Phenix,1900,G,81%,1%,1%,2%,15%,0%,F,0.1015,F,0.5121,2000,G,2011,,,,,,,,,,,,,,,
711152,  19,00668,     ,19-668,Stockdale Rd,282,Town of Phenix,019,Charlotte County,0.09,SR 40 Patrick Henry Hwy,0.09 ME SR 40,50,R,,,,,,,X,,,,,,04/06/2009,,,,,,,,,,,,,,,
711153,  19,00668,     ,19-668,Stockdale Rd,282,Town of Phenix,019,Charlotte County,0.26,0.09 ME SR 40,ECL Phenix,20,R,,,,,,,X,,,,,,04/20/2006,,,,,,,,,,,,,,,
785071,  19,00675,     ,19-675,Tola Rd,282,Town of Phenix,019,Charlotte County,0.60,SCL Phenix,SR 40; 19-1001,410,R,,,,,,,X,,,,,,07/17/2000,,,,,,,,,,,,,,,
402394,  19,00727,     ,19-727,Washington Ave,282,Town of Phenix,019,Charlotte County,0.28,SR 40; 19-1008,NCL Phenix,1300,G,96%,1%,2%,1%,1%,0%,F,0.1490,F,0.5421,1300,G,2011,,,,,,,,,,,,,,,
711326,  19,01001,     ,19-1001,Lincoln St,282,Town of Phenix,019,Charlotte County,0.43,Dead End,19-1007 Chester St,80,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711327,  19,01001,     ,19-1001,Lincoln St,282,Town of Phenix,019,Charlotte County,0.07,19-1007 Chester St,SR 40; 19-675,210,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711328,  19,01002,     ,19-1002,Charlotte Ave,282,Town of Phenix,019,Charlotte County,0.14,SR 40; 19-675,19-1005 Park St,290,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711329,  19,01003,     ,19-1003,Virginia Ave,282,Town of Phenix,019,Charlotte County,0.07,SR 40 Patrick Henry Hwy,19-1004 Church St,60,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711330,  19,01003,     ,19-1003,Virginia Ave,282,Town of Phenix,019,Charlotte County,0.07,19-1004 Church St,19-1005 Park St,70,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711331,  19,01003,     ,19-1003,Virginia Ave,282,Town of Phenix,019,Charlotte County,0.06,19-1005 Park St,19-1006 Randolph St,30,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711332,  19,01004,     ,19-1004,Church St,282,Town of Phenix,019,Charlotte County,0.23,Dead End,19-727 Washington Ave; Red House Rd,50,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711333,  19,01004,     ,19-1004,Church St,282,Town of Phenix,019,Charlotte County,0.09,19-727 Washington Ave; Red House Rd,19-1003 Virginia Ave,50,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711334,  19,01004,     ,19-1004,Church St,282,Town of Phenix,019,Charlotte County,0.08,19-1003 Virginia Ave,19-1013 Florida Ave,50,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
788312,  19,01004,     ,19-1004,Church St,282,Town of Phenix,019,Charlotte County,0.09,19-1013 Florida Ave,Dead End,20,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711335,  19,01005,     ,19-1005,Park St,282,Town of Phenix,019,Charlotte County,0.09,Dead End,19-1002 Charlotte Ave,20,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711336,  19,01005,     ,19-1005,Park St,282,Town of Phenix,019,Charlotte County,0.09,19-1002 Charlotte Ave,19-727 Washington Ave; Red House Rd,47,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711337,  19,01005,     ,19-1005,Park St,282,Town of Phenix,019,Charlotte County,0.16,19-727 Washington Ave; Red House Rd,Dead End,70,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711338,  19,01006,     ,19-1006,Randolph St,282,Town of Phenix,019,Charlotte County,0.15,Dead End,0.15 ME Dead End,50,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711339,  19,01006,     ,19-1006,Randolph St,282,Town of Phenix,019,Charlotte County,0.21,0.15 ME Dead End,19-727 Gap,140,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711340,  19,01006,     ,19-1006,Randolph St,282,Town of Phenix,019,Charlotte County,0.04,Dead End; Gap,19-1003 Virginia Ave,20,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711341,  19,01007,     ,19-1007,Chester St,282,Town of Phenix,019,Charlotte County,0.09,19-1001 Lincoln St,19-1008 Chester St,110,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711342,  19,01008,     ,19-1008,Chester St,282,Town of Phenix,019,Charlotte County,0.07,19-1007 Chester St,SR 40; 19-727,290,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711343,  19,01009,     ,19-1009,Kentucky Ave,282,Town of Phenix,019,Charlotte County,0.05,Dead End,19-675 Tola Rd,6,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711344,  19,01010,     ,19-1010,Halifax St,282,Town of Phenix,019,Charlotte County,0.05,Dead End,0.05 ME Dead End,45,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711345,  19,01010,     ,19-1010,Halifax St,282,Town of Phenix,019,Charlotte County,0.19,0.05 ME Dead End,19-727 Red House Rd,60,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711346,  19,01011,     ,19-1011,Pennsylvania Ave,282,Town of Phenix,019,Charlotte County,0.07,19-675 Tola Rd,SR 40 Phenix Main St,20,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711347,  19,01011,     ,19-1011,Pennsylvania Ave,282,Town of Phenix,019,Charlotte County,0.07,SR 40 Phenix Main St,19-1004 Church St,40,R,,,,,,,X,,,,,,04/08/2009,,,,,,,,,,,,,,,
711348,  19,01012,     ,19-1012,Florida Ave,282,Town of Phenix,019,Charlotte County,0.05,SR 40 Patrick Henry Hwy,19-1013 Florida Ave,40,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
711349,  19,01013,     ,19-1013,Florida Ave,282,Town of Phenix,019,Charlotte County,0.06,19-1012 Florida Ave,19-1004 Church St Keysville,20,R,,,,,,,X,,,,,,05/01/2006,,,,,,,,,,,,,,,
