789681,  US,00058,W410B,US 58 WB Exit 410B,Ramp,109,City of Emporia,040,Greensville County,0.18,US 58,I-95 North,1200,F,,,,,,,X,,,,1200,F,2011,,,,,,,,,,,,,,,
626006,C3US,00058,     ,Bus US 58,Market Dr,109,City of Emporia,109,City of Emporia,0.21,US 58 West Intersection,West Atlantic St,10000,F,97%,0%,1%,0%,1%,0%,C,0.0919,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
626039,C3US,00058,     ,Bus US 58,West Atlantic St,109,City of Emporia,109,City of Emporia,0.44,US 58 Connector,North Main Street,10000,F,98%,0%,1%,0%,1%,0%,C,0.0856,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
626011,C3US,00058,     ,Bus US 58,East Atlantic St,109,City of Emporia,109,City of Emporia,0.25,North Main Street,Reese St,3800,F,90%,1%,1%,0%,8%,0%,F,0.0873,F,0.0000,4000,F,2011,,,,,,,,,,,,,,,
626012,C3US,00058,     ,Bus US 58,East Atlantic St,109,City of Emporia,109,City of Emporia,1.20,Reese St,US 58 East Intersection,1700,F,90%,1%,1%,0%,8%,0%,C,0.1004,F,0.0000,1800,F,2011,,,,,,,,,,,,,,,
050257,  IS,00095,N    ,I-95 NB, ,109,City of Emporia,040,Greensville County,1.05,SCL Emporia,US 58,19000,B,82%,1%,1%,1%,15%,0%,F,0.1423,A,0.0000,16000,B,2011,,38000,B,82%,1%,1%,1%,15%,0%,F,,,,33000,B
050578,  IS,00095,N    ,I-95 NB, ,109,City of Emporia,040,Greensville County,0.62,US 58,NCL Emporia,17000,B,82%,1%,1%,1%,15%,0%,F,0.1477,A,0.0000,14000,B,2011,,33000,B,85%,1%,1%,1%,12%,0%,F,,,,28000,B
789260,  IS,00095,N011A,I-95 NB Exit 011A,Ramp,109,City of Emporia,040,Greensville County,0.13,I-95 North,I-95 North Exit 11A Ramp split,3300,F,,,,,,,X,,,,3300,F,2011,,,,,,,,,,,,,,,
797935,  IS,00095,N011A,I-95 NB Exit 011A,Ramp,109,City of Emporia,040,Greensville County,0.04,I-95-N011C TO RT 58 BUS,US 58 FROM RT 95 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789261,  IS,00095,N011B,I-95 NB Exit 011B,Ramp,109,City of Emporia,040,Greensville County,0.12,I-95 North,US 58,1100,F,,,,,,,X,,,,1100,F,2011,,,,,,,,,,,,,,,
789262,  IS,00095,N011C,I-95 NB Exit 011C,Ramp,109,City of Emporia,040,Greensville County,0.05,I-95-N011A TO Bus US 58,FROM RT 95 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
150020,  IS,00095,S    ,I-95 SB, ,109,City of Emporia,040,Greensville County,1.24,SCL Emporia,US 58,19000,B,82%,1%,1%,1%,15%,0%,F,0.1446,A,0.0000,16000,B,2011,,38000,B,82%,1%,1%,1%,15%,0%,F,,,,33000,B
150006,  IS,00095,S    ,I-95 SB, ,109,City of Emporia,040,Greensville County,0.35,US 58,NCL Emporia,16000,B,89%,1%,1%,1%,9%,0%,F,0.1511,A,0.0000,14000,B,2011,,33000,B,85%,1%,1%,1%,12%,0%,F,,,,28000,B
789355,  IS,00095,S011A,I-95 SB Exit 011A,Ramp,109,City of Emporia,040,Greensville County,0.13,I-95-S TO RT 58,US 58 US 58-W410A TO AND FROM 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789356,  IS,00095,S011B,I-95 SB Exit 011B,Ramp,109,City of Emporia,040,Greensville County,0.18,I-95 South,US 58 West Atlantic St,1900,F,,,,,,,X,,,,1900,F,2011,,,,,,,,,,,,,,,
626028,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.45,SCL Emporia,Low Ground Rd,5700,F,96%,1%,1%,0%,2%,0%,C,0.0897,F,0.0000,6000,F,2011,,,,,,,,,,,,,,,
626029,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.24,Low Ground Rd,Jefferson St,8900,F,96%,1%,1%,0%,2%,0%,F,0.0890,F,0.0000,9400,F,2011,,,,,,,,,,,,,,,
626030,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.36,Jefferson St,Brunswick Ave,9900,F,96%,1%,1%,0%,2%,0%,F,0.0854,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
626031,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.49,Brunswick Ave,Valley St,14000,F,97%,1%,1%,0%,1%,0%,C,0.0897,F,0.0000,15000,F,2011,,,,,,,,,,,,,,,
626032,  US,00301,     ,US 301,South Main St,109,City of Emporia,109,City of Emporia,0.20,Valley St,Atlantic Ave,13000,F,97%,1%,1%,0%,1%,0%,F,0.0874,F,0.0000,14000,F,2011,,,,,,,,,,,,,,,
626022,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.74,Atlantic Ave,US 58,8700,F,97%,1%,1%,0%,1%,0%,F,0.0948,F,0.0000,9300,F,2011,,,,,,,,,,,,,,,
626023,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.34,US 58,Halifax St,9000,F,97%,0%,1%,0%,2%,0%,F,0.0991,F,0.0000,9600,F,2011,,,,,,,,,,,,,,,
626024,  US,00301,     ,US 301,North Main St,109,City of Emporia,109,City of Emporia,0.16,Halifax St,NCL Emporia,9500,F,97%,0%,1%,0%,2%,0%,F,0.0990,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
780379,  FR,00131,     ,FR 131,Clover Leaf Dr,109,City of Emporia,040,Greensville County,1.06,US 58; Bus US 58,Dead End,210,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
780881,  FR,00963,     ,FR 963, ,109,City of Emporia,040,Greensville County,0.04,Bus US 58,Dead End,0,R,,,,,,,X,,,,,,02/28/2011,,,,,,,,,,,,,,,
780882,  FR,00964,     ,FR 964, ,109,City of Emporia,040,Greensville County,0.07,US 58; Bus US 58,Dead End,7,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
780883,  FR,00965,     ,FR 965, ,109,City of Emporia,040,Greensville County,0.31,Reese St,Dead End,3,R,,,,,,,X,,,,,,05/13/2008,,,,,,,,,,,,,,,
781629, 109,00001,     ,109-1,Brink Rd,109,City of Emporia,109,City of Emporia,0.16,JB-40-109 SCL Emporia,US 301,2300,F,99%,0%,0%,0%,0%,0%,F,0.0925,F,0.0000,2500,F,2011,,,,,,,,,,,,,,,
626025, 109,00002,     ,109-2,Purdy Rd,109,City of Emporia,109,City of Emporia,0.49,West Atlantic St,Satterfield Dr,2300,F,92%,1%,1%,1%,6%,0%,C,0.0932,F,0.0000,2400,F,2011,,,,,,,,,,,,,,,
781630, 109,00002,     ,109-2,Purdy Rd,109,City of Emporia,109,City of Emporia,0.14,Satterfield Dr,NCL Emporia,980,F,92%,1%,1%,1%,6%,0%,F,0.0984,F,0.0000,1000,F,2011,,,,,,,,,,,,,,,
781631, 109,00005,     ,109-5,West End Dr,109,City of Emporia,109,City of Emporia,0.42,US 58,109-2 Purdy Rd,300,F,99%,0%,0%,0%,0%,0%,C,0.1318,F,0.0000,320,F,2011,,,,,,,,,,,,,,,
626013, 109,03800,     ,109-3800,Greenville Ave,109,City of Emporia,109,City of Emporia,0.17,South Main St,Tillar St,310,F,99%,0%,1%,0%,0%,0%,C,0.1227,F,0.0000,320,F,2011,,,,,,,,,,,,,,,
626021, 109,03801,     ,109-3801,Low Ground Rd,109,City of Emporia,109,City of Emporia,0.43,SCL Emporia,South Main St,2300,F,98%,1%,1%,0%,0%,0%,C,0.0916,F,0.0000,2400,F,2011,,,,,,,,,,,,,,,
626019, 109,03801,     ,109-3801,Laurel St,109,City of Emporia,109,City of Emporia,0.43,South Main St,Temple Ave,570,F,99%,0%,0%,0%,0%,0%,C,0.1140,F,0.0000,610,F,2011,,,,,,,,,,,,,,,
626009, 109,03802,     ,109-3802,Brunswick Ave,109,City of Emporia,109,City of Emporia,0.20,WCL Emporia,Brunswick Ave Ext.,3600,F,98%,1%,0%,0%,0%,0%,F,0.0829,F,0.0000,3800,F,2011,,,,,,,,,,,,,,,
626008, 109,03802,     ,109-3802,Brunswick Ave,109,City of Emporia,109,City of Emporia,0.66,Brunswick Ave Ext.,South Main St,3900,F,97%,1%,1%,0%,1%,0%,C,0.0955,F,0.0000,4200,F,2011,,,,,,,,,,,,,,,
626018, 109,03802,     ,109-3802,Hicksford Ave,109,City of Emporia,109,City of Emporia,0.46,South Main St,Lee St,2700,F,98%,1%,0%,0%,0%,0%,C,0.1043,F,0.0000,2900,F,2011,,,,,,,,,,,,,,,
626020, 109,03802,     ,109-3802,Lee St,109,City of Emporia,109,City of Emporia,0.37,Hicksford Ave,Southampton St,1600,F,99%,0%,1%,0%,0%,0%,C,0.0998,F,0.0000,1700,F,2011,,,,,,,,,,,,,,,
626036, 109,03804,     ,109-3804,Valley St,109,City of Emporia,109,City of Emporia,0.14,North Main St,Halifax St,860,F,99%,0%,1%,0%,0%,0%,F,0.0929,F,0.0000,920,F,2011,,,,,,,,,,,,,,,
626033, 109,03804,     ,109-3804,Southampton St,109,City of Emporia,109,City of Emporia,0.29,Halifax St,Lee St,1100,F,99%,0%,1%,0%,0%,0%,C,0.0875,F,0.0000,1200,F,2011,,,,,,,,,,,,,,,
626034, 109,03804,     ,109-3804,Southampton St,109,City of Emporia,109,City of Emporia,0.18,Lee St,East Atlantic St,1500,F,99%,0%,1%,0%,0%,0%,F,0.0904,F,0.0000,1600,F,2011,,,,,,,,,,,,,,,
626010, 109,03805,     ,109-3805,Davis St,109,City of Emporia,109,City of Emporia,1.32,East Atlantic St,ECL Emporia,1300,F,98%,1%,1%,0%,1%,0%,C,0.1173,F,0.0000,1300,F,2011,,,,,,,,,,,,,,,
626014, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.15,Southampton St,East Atlantic St,1900,F,98%,1%,1%,0%,0%,0%,F,0.0966,F,0.0000,2100,F,2011,,,,,,,,,,,,,,,
626015, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.34,East Atlantic St,Ruffin St,2100,F,98%,1%,1%,0%,0%,0%,C,0.0966,F,0.0000,2300,F,2011,,,,,,,,,,,,,,,
626016, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.30,Ruffin St,US 58,1300,F,100%,0%,0%,0%,0%,0%,C,0.1120,F,0.0000,1400,F,2011,,,,,,,,,,,,,,,
626017, 109,03807,     ,109-3807,Halifax St,109,City of Emporia,109,City of Emporia,0.53,US 58,North Main St,1100,F,98%,1%,1%,0%,0%,0%,C,0.1031,F,0.0000,1100,F,2011,,,,,,,,,,,,,,,
788274, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.12,109-3804 Southampton St,Bus US 58,620,F,98%,0%,1%,1%,0%,0%,C,0.1243,F,0.0000,660,F,2011,,,,,,,,,,,,,,,
787398, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.83,Bus US 58,US 58 Bypass,1700,F,98%,1%,1%,0%,0%,0%,C,0.0972,F,0.0000,1800,F,2011,,,,,,,,,,,,,,,
781632, 109,03808,     ,109-3808,Reese St,109,City of Emporia,109,City of Emporia,0.84,US 58 Bypass,Sunnyside Rd,910,F,88%,3%,1%,2%,5%,0%,C,0.1220,F,0.0000,960,F,2011,,,,,,,,,,,,,,,
626007, 109,03809,     ,109-3809,Belfield Dr,109,City of Emporia,109,City of Emporia,0.17,West Atlantic St,Weaver Ave,2100,F,99%,0%,0%,0%,0%,0%,C,0.1106,F,0.0000,2200,F,2011,,,,,,,,,,,,,,,
626040, 109,03810,     ,109-3810,Weaver Ave,109,City of Emporia,109,City of Emporia,0.21,Belfield Dr,North Main St,2300,F,97%,1%,2%,0%,0%,0%,C,0.1040,F,0.0000,2400,F,2011,,,,,,,,,,,,,,,
783015, 109,03815,     ,109-3815,W Atlantic Ave,109,City of Emporia,109,City of Emporia,0.24,Dead End near Florida Ave,Bus US 58,690,F,99%,0%,0%,0%,0%,0%,F,0.1007,F,0.0000,730,F,2011,,,,,,,,,,,,,,,
526001, 109,00000,     ,109-0,Baker St,109,City of Emporia,109,City of Emporia,0.00,North Main St,Halifax St,490,F,,,,,,,X,0.1255,F,0.0000,520,F,2011,,,,,,,,,,,,,,,
526002, 109,00000,     ,109-0,Briggs St,109,City of Emporia,109,City of Emporia,0.00,Clay St,Tillar St,2600,F,,,,,,,X,0.1039,F,0.0000,2800,F,2011,,,,,,,,,,,,,,,
526003, 109,00000,     ,109-0,Clay St,109,City of Emporia,109,City of Emporia,0.00,Low Ground Rd,South Main St,2200,F,,,,,,,X,0.1007,F,0.0000,2300,F,2011,,,,,,,,,,,,,,,
526004, 109,00000,     ,109-0,Jefferson St,109,City of Emporia,109,City of Emporia,0.00,South Main St,West Ave,1300,F,,,,,,,X,0.1106,F,0.0000,1400,F,2011,,,,,,,,,,,,,,,
526000, 109,00000,     ,109-0,Reese St,109,City of Emporia,109,City of Emporia,0.00,Sunnyside Rd,Riegel Rd,440,F,97%,2%,1%,0%,0%,0%,C,0.1119,F,0.0000,440,F,2011,,,,,,,,,,,,,,,
526009, 109,00000,     ,109-0,Ruffin St,109,City of Emporia,109,City of Emporia,0.00,Halifax St,North Main St,1100,F,,,,,,,X,0.0939,F,0.0000,1200,F,2011,,,,,,,,,,,,,,,
526005, 109,00000,     ,109-0,Temple Ave,109,City of Emporia,109,City of Emporia,0.00,Laurel St,Jefferson St,520,F,,,,,,,X,0.1192,F,0.0000,550,F,2011,,,,,,,,,,,,,,,
526006, 109,00000,     ,109-0,Tillar St,109,City of Emporia,109,City of Emporia,0.00,Briggs St,Hicksford Ave,1500,F,,,,,,,X,0.1211,F,0.0000,1600,F,2011,,,,,,,,,,,,,,,
526007, 109,00000,     ,109-0,West Ave,109,City of Emporia,109,City of Emporia,0.00,Jefferson St,Brunswick Ave,270,F,,,,,,,X,0.1276,F,0.0000,290,F,2011,,,,,,,,,,,,,,,
526008, 109,00000,     ,109-0,West End Blvd,109,City of Emporia,109,City of Emporia,0.00,North Main St,Gay St,620,F,,,,,,,X,0.0991,F,0.0000,660,F,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
