Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Exmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
050425,  US,00013,     ,US 13,Lankford Hwy,217,Town of Exmore,065,Northampton County,0.15,SCL Exmore,SR 183 Exmore,17000,N,92%,1%,1%,1%,6%,0%,N,0.0786,N,0.5578,16000,N,2011,,,,,,,,,,,,,,,
050460,  US,00013,     ,US 13,Lankford Hwy,217,Town of Exmore,065,Northampton County,0.52,SR 183 Exmore,SR 178 Belle Haven Rd,18000,G,92%,1%,1%,1%,6%,0%,F,0.0802,F,0.5310,17000,G,2011,,,,,,,,,,,,,,,
050320,  US,00013,     ,US 13,Lankford Hwy,217,Town of Exmore,065,Northampton County,0.21,SR 178 Belle Haven Rd,NCL Exmore,16000,G,92%,1%,1%,1%,6%,0%,F,0.0794,F,0.5098,15000,G,2011,,,,,,,,,,,,,,,
050441,C2US,00013,     ,Bus US 13,Main St,217,Town of Exmore,065,Northampton County,1.10,SCL Exmore,SR 178 Belle Haven Rd,2500,N,97%,1%,1%,0%,0%,0%,N,0.1004,N,0.5081,2500,N,2011,,,,,,,,,,,,,,,
050471,C2US,00013,     ,Bus US 13,Lincoln Ave,217,Town of Exmore,065,Northampton County,0.47,SR 178 Belle Haven Rd,NCL Exmore,2500,N,97%,1%,1%,0%,0%,0%,N,0.1004,N,0.5081,2500,N,2011,,,,,,,,,,,,,,,
050331,  SR,00178,     ,VA 178,Main St,217,Town of Exmore,065,Northampton County,0.36,"Bus US 13, Lincoln St",US 13 Lankford Hwy,2200,G,97%,1%,1%,0%,1%,0%,C,0.1010,F,0.5450,2300,G,2011,,,,,,,,,,,,,,,
050476,  SR,00178,     ,VA 178,Belle Haven Rd,217,Town of Exmore,065,Northampton County,0.15,US 13 Lankford Hwy,SCL Belle Haven,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
150213,  SR,00183,     ,VA 183,Occohannock Neck Rd,217,Town of Exmore,065,Northampton County,0.51,WCL Exmore,Bus US 13,1500,G,96%,0%,1%,1%,2%,0%,F,0.1395,F,0.5696,1500,G,2011,,,,,,,,,,,,,,,
404340,  65,00603,     ,65-603,Willis Wharf Rd,217,Town of Exmore,065,Northampton County,0.36,ECL Exmore,Bus US 13 Main St,2400,G,97%,1%,1%,1%,1%,0%,F,0.1088,F,0.6124,2500,G,2011,,,,,,,,,,,,,,,
756475,  65,00693,     ,65-693,Wainhouse Rd,217,Town of Exmore,065,Northampton County,0.03,Dead End,SCL Belle Haven,40,R,,,,,,,X,,,,,,10/13/2010,,,,,,,,,,,,,,,
