Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Grundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010217,  SR,00083,     ,"US 460, VA 83", ,229,Town of Grundy,013,Buchanan County,1.96,SCL Grundy,US 460 WEST,11000,G,96%,0%,1%,1%,2%,0%,F,0.1020,F,0.5282,12000,G,2011,,,,,,,,,,,,,,,
010209,  SR,00083,     ,VA 83,Edgewater Dr,229,Town of Grundy,013,Buchanan County,1.49,US 460 E,ECL Grundy,7300,G,95%,1%,1%,1%,2%,0%,F,0.1055,F,0.5050,7700,G,2011,,,,,,,,,,,,,,,
010160,  US,00460,     ,US 460, ,229,Town of Grundy,013,Buchanan County,1.62,WCL Grundy,US 460 Par; 13-1006 NORTH,6100,N,96%,0%,1%,1%,2%,0%,N,0.0962,N,0.5525,6600,N,2011,,,,,,,,,,,,,,,
010217,  US,00460,     ,"US 460, VA 83", ,229,Town of Grundy,013,Buchanan County,1.96,US 460 Par; 13-1006 South,SCL Grundy,11000,G,96%,0%,1%,1%,2%,0%,F,0.1020,F,0.5282,12000,G,2011,,,,,,,,,,,,,,,
400757, 1SR,00083,P    ,"13-1006, US 460, VA 83, VA 83 Par",Riverside Dr,229,Town of Grundy,013,Buchanan County,0.44,SR 83,13-1007 2nd St,7100,G,,,,,,,X,,,,7300,G,2011,,7100,G,,,,,,,X,,,,,
400756, 1SR,00083,P    ,"13-1006, US 460, VA 83 Par",Riverside Dr,229,Town of Grundy,013,Buchanan County,0.18,13-1007 2nd St,US 460 Par,3500,G,,,,,,,X,,,,3600,G,2011,,3500,G,,,,,,,X,,,,,
400756,  US,00460,     ,"13-1006, US 460, VA 83 Par",Riverside Dr,229,Town of Grundy,013,Buchanan County,0.18,US 460 W; Main St,13-1007 2nd St,3500,G,,,,,,,X,,,,3600,G,2011,,3500,G,,,,,,,X,,,,,
400757,  US,00460,     ,"13-1006, US 460, VA 83, VA 83 Par",Riverside Dr,229,Town of Grundy,013,Buchanan County,0.44,13-1007,US 460,7100,G,,,,,,,X,,,,7300,G,2011,,7100,G,,,,,,,X,,,,,
708058,  13,00615,     ,13-615,Hoot Owl St,229,Town of Grundy,013,Buchanan County,0.49,WCL Grundy,13-1009 Levisa St,610,R,,,,,,,X,,,,,,01/07/2008,,,,,,,,,,,,,,,
708059,  13,00615,     ,13-615,Hoot Owl St,229,Town of Grundy,013,Buchanan County,0.06,13-1009 Levisa St,"US 460, SR 83",860,R,,,,,,,X,,,,,,01/07/2008,,,,,,,,,,,,,,,
