Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010297,  SR,00082,     ,VA 82, ,193,Town of Cleveland,083,Russell County,0.55,SCL Cleveland,83-600 Cleveland,1700,N,97%,0%,1%,1%,1%,0%,N,0.1003,N,0.0000,1700,N,2011,,,,,,,,,,,,,,,
405565,  83,00600,     ,83-600,Ivy Ridge Rd,193,Town of Cleveland,083,Russell County,0.13,SR 82,WCL Cleveland,1300,F,95%,0%,1%,1%,2%,0%,C,0.1112,F,0.0000,1400,F,2011,,,,,,,,,,,,,,,
769224,  83,00661,     ,83-661,Artrip Rd,193,Town of Cleveland,083,Russell County,0.06,SR 82; 83-600,NCL Cleveland,290,R,,,,,,,X,,,,,,02/17/2006,,,,,,,,,,,,,,,
769298,  83,00696,     ,83-696,Riverview Terrace Dr,193,Town of Cleveland,083,Russell County,0.23,"SR 82 S, Cleveland Rd","83-1203, 3rd St",70,R,,,,,,,X,,,,,,02/17/2006,,,,,,,,,,,,,,,
769299,  83,00696,     ,83-696,Riverview Terrace Dr,193,Town of Cleveland,083,Russell County,0.06,"83-1203, 3rd St",83-1205 Fire House Lane,70,R,,,,,,,X,,,,,,02/17/2006,,,,,,,,,,,,,,,
769300,  83,00696,     ,83-696,Riverview Terrace Dr,193,Town of Cleveland,083,Russell County,0.03,83-1205 Fire House Lane,"SR 82 N, Cleveland Rd",110,R,,,,,,,X,,,,,,02/17/2006,,,,,,,,,,,,,,,
769588,  83,01201,     ,83-1201,Train Track Ave,193,Town of Cleveland,083,Russell County,0.10,SR 82 Cleveland Rd,Dead End,60,R,,,,,,,X,,,,,,02/10/2006,,,,,,,,,,,,,,,
769589,  83,01202,     ,83-1202,2nd St,193,Town of Cleveland,083,Russell County,0.05,83-1206 Burns St,SR 82; 83-696,240,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
769590,  83,01203,     ,83-1203,3rd St,193,Town of Cleveland,083,Russell County,0.03,83-1206 Burns St,Dead End; Gap,30,R,,,,,,,X,,,,,,02/17/2006,,,,,,,,,,,,,,,
