650229,  SR,00016,     ,VA 16,S Commerce St,119,Town of Marion,119,Town of Marion,0.68,SR 217 State St,US 11 Main St,7500,G,97%,0%,1%,0%,1%,0%,F,0.0793,F,0.5679,8000,G,2011,,,,,,,,,,,,,,,
650228,  SR,00016,     ,"US 11, VA 16",Main St,119,Town of Marion,119,Town of Marion,0.08,US 11 Main St,East Main St,11000,G,99%,0%,1%,0%,0%,0%,F,0.0799,F,0.5079,12000,G,2011,,,,,,,,,,,,,,,
650226,  SR,00016,     ,"US 11, VA 16",Main St,119,Town of Marion,119,Town of Marion,0.17,East Main St,Chatham Hill Rd; Lee St,15000,G,99%,0%,1%,0%,0%,0%,F,0.0821,F,0.6532,16000,G,2011,,,,,,,,,,,,,,,
650237,  SR,00016,     ,"US 11, VA 16",Main St,119,Town of Marion,119,Town of Marion,0.94,Chatham Hill Rd; Lee St,US 11 Main St,17000,G,99%,0%,1%,0%,0%,0%,C,0.0909,F,0.5396,18000,G,2011,,,,,,,,,,,,,,,
650221,  SR,00016,     ,VA 16,Park Blvd,119,Town of Marion,119,Town of Marion,1.27,US 11 Main St,NCL Marion,5700,G,99%,0%,0%,0%,0%,0%,C,0.0829,F,0.5285,6100,G,2011,,,,,,,,,,,,,,,
787182,  SR,00016, 032A,VA 16 Exit 032A,Ramp to I-81 N at Exit 45,119,Town of Marion,086,Smyth County,0.24,SR 16 S Commerce St,I-81 N,1000,G,,,,,,,X,0.0983,F,1.0000,1000,G,2011,,,,,,,,,,,,,,,
787183,  SR,00016, 032B,VA 16 Exit 032B,Ramp to I-81 S at Exit 45,119,Town of Marion,086,Smyth County,0.13,Ramps SR 16 N032B; SR 16 S032B,I-81 S,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
787184,  SR,00016,N032B,VA 16 NB Exit 032B,Ramp to I-81 S at Exit 45,119,Town of Marion,086,Smyth County,0.03,"SR 16 N, S Commerce St",Ramp SR 16 32B,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
787185,  SR,00016,S032B,VA 16 SB Exit 032B,Ramp to I-81 S at Exit 45,119,Town of Marion,086,Smyth County,0.04,"SR 16 S, S Commerce St",Ramp SR 16 32B,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
010563,  IS,00081,N    ,I-81 NB, ,119,Town of Marion,086,Smyth County,0.22,WCL Marion,ECL Marion,15000,B,79%,1%,1%,1%,17%,1%,F,0.1000,A,0.0000,15000,B,2011,,29000,B,81%,1%,1%,1%,16%,1%,F,,,,29000,B
010578,  IS,00081,N    ,I-81 NB, ,119,Town of Marion,086,Smyth County,0.27,SCL Marion,SR 16 Commerce St,15000,B,79%,1%,1%,1%,17%,1%,F,0.1000,A,0.0000,15000,B,2011,,29000,B,81%,1%,1%,1%,16%,1%,F,,,,29000,B
010175,  IS,00081,N    ,I-81 NB, ,119,Town of Marion,086,Smyth County,0.68,SR 16 Commerce St,NCL Marion,13000,G,79%,1%,1%,1%,17%,1%,F,0.0724,F,1.0000,13000,G,2011,,26000,G,81%,1%,1%,1%,16%,1%,F,0.0764,F,0.5263,26000,G
786984,  IS,00081,N045A,I-81 NB Exit 045A,Ramp I-81 N Exit 45 to SR 16,119,Town of Marion,086,Smyth County,0.15,I-81 N,SR 16 S Commerce St,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
110057,  IS,00081,S    ,I-81 SB, ,119,Town of Marion,086,Smyth County,0.22,WCL Marion,ECL Marion,14000,B,82%,1%,1%,1%,15%,1%,F,0.1088,A,0.0000,14000,B,2011,,29000,B,81%,1%,1%,1%,16%,1%,F,,,,29000,B
110064,  IS,00081,S    ,I-81 SB, ,119,Town of Marion,086,Smyth County,0.90,SCL Marion,SR 16 Commerce St,14000,B,82%,1%,1%,1%,15%,1%,F,0.1088,A,0.0000,14000,B,2011,,29000,B,81%,1%,1%,1%,16%,1%,F,,,,29000,B
110013,  IS,00081,S    ,I-81 SB, ,119,Town of Marion,086,Smyth County,0.37,SR 16 Commerce St,NCL Marion,13000,G,82%,1%,1%,1%,15%,1%,F,0.0806,F,1.0000,13000,G,2011,,26000,G,81%,1%,1%,1%,16%,1%,F,0.0764,F,0.5263,26000,G
787083,  IS,00081,S045A,I-81 SB Exit 045A,Ramp I-81 S Exit 45 to SR 16,119,Town of Marion,086,Smyth County,0.20,I-81 South,I-81-S045B TO RT 16 NORTH,1100,G,,,,,,,X,0.0940,F,1.0000,1100,G,2011,,,,,,,,,,,,,,,
797919,  IS,00081,S045A,I-81 SB Exit 045A,Ramp I-81 S Exit 45 to SR 16,119,Town of Marion,086,Smyth County,0.02,I-81-S045B TO RT 16 NORTH,SR 16 TO & FROM RT 81,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
787084,  IS,00081,S045B,I-81 SB Exit 045B,Ramp I-81 S Exit 45 to SR 16 NB,119,Town of Marion,086,Smyth County,0.03,Ramp I-81 S045A,"SR 16 N, S Commerce St",0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
110058,  SR,00217,     ,VA 217,State St,119,Town of Marion,086,Smyth County,2.20,Bagley Circle,SR 16 S Commerce Street,1300,G,98%,1%,0%,0%,1%,0%,C,0.1368,F,0.8517,1400,G,2011,,,,,,,,,,,,,,,
785252,  FR,00009,     ,FR 9, ,119,Town of Marion,086,Smyth County,0.11,SCL Marion,SCL Marion,40,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
781673, 119,00001,     ,119-1,N Church St,119,Town of Marion,119,Town of Marion,0.22,Lee Street,Catron Street,1600,G,97%,1%,1%,1%,0%,0%,F,0.0964,F,0.5465,1700,G,2011,,,,,,,,,,,,,,,
650501, 119,00002,     ,119-2,Fowler St,119,Town of Marion,119,Town of Marion,0.02,WCL Marion,Chatham Hill Cir,1900,G,99%,0%,0%,0%,0%,0%,C,0.0985,F,0.5545,2000,G,2011,,,,,,,,,,,,,,,
650227, 119,00003,     ,119-3,Pendleton St,119,Town of Marion,119,Town of Marion,0.11,Commerce St,E Main St,4300,G,99%,0%,0%,0%,0%,0%,C,0.0908,F,0.5115,4600,G,2011,,,,,,,,,,,,,,,
650504, 119,04452,     ,119-4452,Poston St,119,Town of Marion,119,Town of Marion,0.03,US 11 Main St,W Cherry St,380,G,99%,0%,0%,0%,0%,0%,F,0.1233,F,0.7944,410,G,2011,,,,,,,,,,,,,,,
650505, 119,04452,     ,119-4452,W Cherry St,119,Town of Marion,119,Town of Marion,0.41,Poston St,119-4453 S Church St,970,G,99%,0%,0%,0%,0%,0%,F,0.1124,F,0.5944,1000,G,2011,,,,,,,,,,,,,,,
650241, 119,04452,     ,119-4452,E Cherry St,119,Town of Marion,119,Town of Marion,0.16,119-4453 S Church St,SR 16 Commerce St,3400,G,99%,0%,0%,0%,0%,0%,C,0.1014,F,0.5495,3600,G,2011,,,,,,,,,,,,,,,
650231, 119,04453,     ,119-4453,S Church St,119,Town of Marion,119,Town of Marion,0.77,SCL Marion,US 11;  E Main St,2500,G,99%,0%,0%,0%,0%,0%,F,0.0806,F,0.5739,2700,G,2011,,,,,,,,,,,,,,,
650233, 119,04453,     ,119-4453,N Church St,119,Town of Marion,119,Town of Marion,0.11,US 11;  E Main St,Lee St,1600,G,97%,1%,1%,1%,0%,0%,C,0.0934,F,0.6280,1700,G,2011,,,,,,,,,,,,,,,
650503, 119,04453,     ,119-4453,Lee St,119,Town of Marion,119,Town of Marion,0.31,N Church St,US 11; N Main St,2000,G,99%,0%,0%,0%,0%,0%,C,0.1067,F,0.7469,2100,G,2011,,,,,,,,,,,,,,,
650239, 119,04453,     ,119-4453,Chatham Hill Rd,119,Town of Marion,119,Town of Marion,0.15,US 11;  N Main St,Chilhowie St,5600,G,99%,0%,0%,0%,0%,0%,F,0.0830,F,0.5191,5900,G,2011,,,,,,,,,,,,,,,
650240, 119,04453,     ,119-4453,Chatham Hill Rd,119,Town of Marion,119,Town of Marion,1.16,Chilhowie St,NCL Marion,2700,G,99%,0%,0%,0%,0%,0%,C,0.0905,F,0.5564,2900,G,2011,,,,,,,,,,,,,,,
650245, 119,04454,     ,119-4454,Chilhowie St,119,Town of Marion,119,Town of Marion,0.60,WCL Marion,119-1 N Church St,5900,G,99%,0%,0%,0%,0%,0%,F,0.0852,F,0.5462,6300,G,2011,,,,,,,,,,,,,,,
650238, 119,04454,     ,119-4454,Chilhowie St,119,Town of Marion,119,Town of Marion,0.36,119-1 N Church St,Chatham Hill Rd,1800,G,99%,0%,0%,0%,0%,0%,C,0.0908,F,0.5455,1900,G,2011,,,,,,,,,,,,,,,
650224, 119,04454,     ,119-4454,Chilhowie St,119,Town of Marion,119,Town of Marion,0.14,Chatham Hill Rd,US 11 Main St,1400,G,99%,0%,0%,0%,0%,0%,F,,,,1600,G,2011,,,,,,,,,,,,,,,
650500, 119,04459,     ,119-4459,Keller Lane,119,Town of Marion,119,Town of Marion,0.70,N Main St,NCL Marion,1100,G,99%,0%,0%,0%,0%,0%,C,0.1007,F,0.5932,1100,G,2011,,,,,,,,,,,,,,,
650502, 119,04461,     ,119-4461,Johnston Rd,119,Town of Marion,119,Town of Marion,0.15,ECL Marion,US 11 Main St,1500,G,97%,0%,1%,1%,1%,0%,C,0.1148,F,0.6593,1600,G,2011,,,,,,,,,,,,,,,
550006, 119,00000,     ,119-0,1st St,119,Town of Marion,119,Town of Marion,0.00,Look Ave,Lincoln Ave,460,G,,,,,,,X,0.1072,F,0.6261,490,G,2011,,,,,,,,,,,,,,,
550024, 119,00000,     ,119-0,Callan Lane,119,Town of Marion,119,Town of Marion,0.00,Prater Ln,SR 16 Park Blvd,3500,G,,,,,,,X,,,,3500,G,2011,,,,,,,,,,,,,,,
550008, 119,00000,     ,119-0,Catron St,119,Town of Marion,119,Town of Marion,0.00,Sprinkle Ave,Wolfe Ave,350,G,,,,,,,X,0.1059,F,0.5349,380,G,2011,,,,,,,,,,,,,,,
550009, 119,00000,     ,119-0,Catron St,119,Town of Marion,119,Town of Marion,0.00,Prescott Ave,Chilhowie St,720,G,,,,,,,X,0.0955,F,0.5649,770,G,2011,,,,,,,,,,,,,,,
550018, 119,00000,     ,119-0,Cumberland St,119,Town of Marion,119,Town of Marion,0.00,Clinton Ave,Hulldale Ave,330,G,,,,,,,X,0.1321,F,0.5269,350,G,2011,,,,,,,,,,,,,,,
550020, 119,00000,     ,119-0,Dalton St,119,Town of Marion,119,Town of Marion,0.00,Hulldale Ave,Greenway St,310,G,,,,,,,X,0.1248,F,0.6211,330,G,2011,,,,,,,,,,,,,,,
550003, 119,00000,     ,119-0,Dogwood Dr,119,Town of Marion,119,Town of Marion,0.00,Magnolia St,Dead End,120,G,,,,,,,X,0.1331,F,0.6216,130,G,2011,,,,,,,,,,,,,,,
550015, 119,00000,     ,119-0,E Main St,119,Town of Marion,119,Town of Marion,0.00,Oak St,Cedar St,1000,G,,,,,,,X,0.0948,F,0.5268,1100,G,2011,,,,,,,,,,,,,,,
550019, 119,00000,     ,119-0,Hulldale Ave,119,Town of Marion,119,Town of Marion,0.00,Cumberland St,Dead End,100,G,,,,,,,X,0.1606,F,0.5143,100,G,2011,,,,,,,,,,,,,,,
550007, 119,00000,     ,119-0,Look Ave,119,Town of Marion,119,Town of Marion,0.00,1st Street,Chilhowie St,430,G,,,,,,,X,0.1112,F,0.5243,450,G,2011,,,,,,,,,,,,,,,
550002, 119,00000,     ,119-0,Magnolia St,119,Town of Marion,119,Town of Marion,0.00,Dogwood Dr,Hemlock St,180,G,,,,,,,X,0.1047,F,0.5106,190,G,2011,,,,,,,,,,,,,,,
550005, 119,00000,     ,119-0,Magnolia St,119,Town of Marion,119,Town of Marion,0.00,Hemlock St,Veteran St,220,G,,,,,,,X,0.1140,F,0.5902,230,G,2011,,,,,,,,,,,,,,,
550016, 119,00000,     ,119-0,Mt View Dr,119,Town of Marion,119,Town of Marion,0.00,Golf View,Country Club Rd,170,G,,,,,,,X,0.1250,F,0.5417,180,G,2011,,,,,,,,,,,,,,,
550011, 119,00000,     ,119-0,Park St,119,Town of Marion,119,Town of Marion,0.00,Cherry St,Dead End S Of Cherry,460,G,,,,,,,X,0.1261,F,0.5814,490,G,2011,,,,,,,,,,,,,,,
550017, 119,00000,     ,119-0,Patton Ave,119,Town of Marion,119,Town of Marion,0.00,Cumberland St,Dead End,60,G,,,,,,,X,0.1615,F,0.5238,60,G,2011,,,,,,,,,,,,,,,
550013, 119,00000,     ,119-0,Pearl St,119,Town of Marion,119,Town of Marion,0.00,E. Cherry St,E. Hiigh St,540,G,,,,,,,X,0.1237,F,0.6312,580,G,2011,,,,,,,,,,,,,,,
550023, 119,00000,     ,119-0,Prater St,119,Town of Marion,119,Town of Marion,0.00,Sprinkle Ave,Callan Ln,1900,G,,,,,,,X,,,,1900,G,2011,,,,,,,,,,,,,,,
550012, 119,00000,     ,119-0,S Iron St,119,Town of Marion,119,Town of Marion,0.00,E High St,Walnut St,890,G,,,,,,,X,0.0861,F,0.6133,950,G,2011,,,,,,,,,,,,,,,
550001, 119,00000,     ,119-0,Wassona Dr,119,Town of Marion,119,Town of Marion,0.00,Wassona Dr,Hemlock St,1300,G,,,,,,,X,0.1007,F,0.5485,1400,G,2011,,,,,,,,,,,,,,,
550004, 119,00000,     ,119-0,Wassona Dr,119,Town of Marion,119,Town of Marion,0.00,Hemlock St,Magnolia St,1400,G,99%,0%,0%,0%,0%,0%,C,0.1060,F,0.5375,1500,G,2011,,,,,,,,,,,,,,,
550010, 119,00000,     ,119-0,Wolfe Ave,119,Town of Marion,119,Town of Marion,0.00,Oakley St,Dover St,240,G,,,,,,,X,0.1078,F,0.5645,260,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
