Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Remington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
070287,C3US,00015,     ,"Bus US 15, Bus US 29",James Madsion St,288,Town of Remington,030,Fauquier County,0.13,SCL Remington,30-651 Main St,1700,N,97%,0%,1%,0%,1%,0%,N,0.0901,N,0.5545,1700,N,2011,,,,,,,,,,,,,,,
070017,C3US,00015,     ,"Bus US 15, Bus US 29",James Madsion St,288,Town of Remington,030,Fauquier County,0.30,30-651 Main St,NCL Remington,2600,G,97%,0%,1%,0%,1%,0%,F,0.0963,F,0.6139,2700,G,2011,,,,,,,,,,,,,,,
070287,CBUS,00029,     ,"Bus US 15, Bus US 29",James Madsion St,288,Town of Remington,030,Fauquier County,0.13,SCL Remington,30-651,1700,N,97%,0%,1%,0%,1%,0%,N,0.0901,N,0.5545,1700,N,2011,,,,,,,,,,,,,,,
070017,CBUS,00029,     ,"Bus US 15, Bus US 29",James Madsion St,288,Town of Remington,030,Fauquier County,0.30,30-651,NCL Remington,2600,G,97%,0%,1%,0%,1%,0%,F,0.0963,F,0.6139,2700,G,2011,,,,,,,,,,,,,,,
405142,  30,00651,     ,30-651,Main St,288,Town of Remington,030,Fauquier County,0.24,SCL Remington,"Bus US 15, Bus US 29",1500,N,97%,0%,1%,1%,1%,0%,N,0.0970,N,0.5552,1600,N,2011,,,,,,,,,,,,,,,
405099,  30,00651,     ,30-651,Main St,288,Town of Remington,030,Fauquier County,0.27,"Bus US 15, Bus US 29",WCL Remington,2800,G,95%,1%,2%,1%,1%,0%,F,0.0887,F,0.5655,2800,G,2011,,,,,,,,,,,,,,,
785088,  30,00655,     ,30-655,Tinpot Run Lane,288,Town of Remington,030,Fauquier County,0.08,ECL Remington,30-651 Main St,1100,N,,,,,,,X,,,,0,N,07/13/2004,,,,,,,,,,,,,,,
405101,  30,00656,     ,30-656,Franklin St,288,Town of Remington,030,Fauquier County,0.17,30-651 Main St,30-1203 Bowen St,1400,G,97%,1%,1%,0%,0%,0%,F,0.1009,F,0.6421,1400,G,2011,,,,,,,,,,,,,,,
736644,  30,00656,     ,30-656,Remington Rd,288,Town of Remington,030,Fauquier County,0.07,30-1203,ECL Remington,1200,R,,,,,,,X,,,,,,07/13/2004,,,,,,,,,,,,,,,
785089,  30,01203,     ,30-1203,Bowen St,288,Town of Remington,030,Fauquier County,0.09,NCL Remington,Bus US 15,1100,R,,,,,,,X,,,,,,09/05/2001,,,,,,,,,,,,,,,
