Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Montross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
160083,  SR,00003,     ,VA 3,Kings Hwy,263,Town of Montross,096,Westmoreland County,0.95,WCL Montross,96-622 Peach Grove St,5000,N,95%,1%,1%,1%,3%,0%,N,0.0889,N,0.6423,5100,N,2011,,,,,,,,,,,,,,,
160049,  SR,00003,     ,VA 3,Kings Hwy,263,Town of Montross,096,Westmoreland County,1.49,96-622 Peach Grove St,ECL Montross,7800,G,96%,0%,1%,1%,2%,0%,C,0.0937,F,0.6326,8000,G,2011,,,,,,,,,,,,,,,
404665,  96,00622,     ,96-622,Peach Grove Lane,263,Town of Montross,096,Westmoreland County,0.14,SCL Montross,"SR 3 W, Kings Hwy",940,G,98%,0%,1%,0%,0%,0%,F,0.1155,F,0.5966,960,G,2011,,,,,,,,,,,,,,,
404666,  96,00622,     ,96-622,Polk St,263,Town of Montross,096,Westmoreland County,0.04,"SR 3 E, Kings Hwy",96-1201 Court Square,1300,G,98%,0%,1%,0%,0%,0%,F,0.1125,F,0.5571,1300,G,2011,,,,,,,,,,,,,,,
404667,  96,00622,     ,96-622,Polk St,263,Town of Montross,096,Westmoreland County,0.25,96-1201 Court Square,NCL Montross,820,G,98%,0%,1%,0%,0%,0%,C,0.0984,F,0.5349,830,G,2011,,,,,,,,,,,,,,,
777436,  96,00647,     ,96-647,Dingley Rd,263,Town of Montross,096,Westmoreland County,0.24,WCL Montross,SR 3 Kings Hwy,50,R,,,,,,,X,,,,,,06/10/2010,,,,,,,,,,,,,,,
777449,  96,00656,     ,96-656,Porter Lane,263,Town of Montross,096,Westmoreland County,0.18,SR 3 Kings Hwy,NCL Montross,130,R,,,,,,,X,,,,,,05/12/2010,,,,,,,,,,,,,,,
777493,  96,00681,     ,96-681,Lyells St,263,Town of Montross,096,Westmoreland County,0.13,SCL Montross,96-1205 Glenn St,170,R,,,,,,,X,,,,,,06/10/2010,,,,,,,,,,,,,,,
777494,  96,00681,     ,96-681,Lyells St,263,Town of Montross,096,Westmoreland County,0.08,96-1205 Glenn St,SR 3 Kings Hwy,210,R,,,,,,,X,,,,,,06/11/2007,,,,,,,,,,,,,,,
777688,  96,01201,     ,96-1201,Court Square,263,Town of Montross,096,Westmoreland County,0.07,SR 3 Kings Hwy,96-622 Polk St,510,R,,,,,,,X,,,,,,06/11/2007,,,,,,,,,,,,,,,
777689,  96,01202,     ,96-1202,Alma Lane,263,Town of Montross,096,Westmoreland County,0.01,Dead End,96-1211 Lee St,8,R,,,,,,,X,,,,,,06/10/2010,,,,,,,,,,,,,,,
