Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Fries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010079,  SR,00094,     ,VA 94, ,220,Town of Fries,038,Grayson County,0.48,WCL Fries,38-1001 W Main St,1900,N,96%,1%,1%,0%,1%,0%,N,0.0910,N,0.0000,2000,N,2011,,,,,,,,,,,,,,,
010250,  SR,00094,     ,VA 94,Scenic Rd,220,Town of Fries,038,Grayson County,0.56,38-1001 W Main St,NCL Fries,2000,F,96%,1%,1%,0%,1%,0%,F,0.0916,F,0.0000,2100,F,2011,,,,,,,,,,,,,,,
741745,  38,00606,     ,38-606,Fries Rd,220,Town of Fries,038,Grayson County,0.15,SCL Fries; Gap,"38-1001, E Main St",3200,R,,,,,,,X,,,,,,09/27/2011,,,,,,,,,,,,,,,
405472,  38,00606,     ,38-606,Fries Rd,220,Town of Fries,038,Grayson County,0.18,"38-1001, E Main St",ECL Fries Carrol Co Line,4300,F,99%,0%,1%,0%,0%,0%,C,0.0921,F,0.0000,4500,F,2011,,,,,,,,,,,,,,,
405538,  38,00758,     ,38-758,Hilltown Rd,220,Town of Fries,038,Grayson County,0.20,38-1001 Main St,Carroll County Line,1200,F,99%,0%,1%,0%,0%,0%,C,0.0894,F,0.0000,1300,F,2011,,,,,,,,,,,,,,,
405556,  38,01001,     ,38-1001,W Main St,220,Town of Fries,038,Grayson County,0.21,SR 94 Scenic Rd Ivanhoe Rd,38-1005 Fire House Dr,3900,F,99%,1%,0%,0%,0%,0%,F,0.0879,F,0.0000,4000,F,2011,,,,,,,,,,,,,,,
405558,  38,01001,     ,38-1001,W Main St,220,Town of Fries,038,Grayson County,0.51,38-1005 Fire House Dr,38-758 Hill Town Rd,2800,F,98%,0%,1%,0%,0%,0%,C,0.0953,F,0.0000,2900,F,2011,,,,,,,,,,,,,,,
405559,  38,01001,     ,38-1001,E Main St,220,Town of Fries,038,Grayson County,0.61,38-758 Hill Town Rd,38-606 Fries Rd,3700,F,99%,1%,0%,0%,0%,0%,C,0.0930,F,0.0000,3800,F,2011,,,,,,,,,,,,,,,
742304,  38,01005,     ,38-1005,Fire House Dr,220,Town of Fries,038,Grayson County,0.12,"38-1001, W Main St",Dead End,220,R,,,,,,,X,,,,,,09/27/2011,,,,,,,,,,,,,,,
742305,  38,01006,     ,38-1006,S Carrico St,220,Town of Fries,038,Grayson County,0.09,Dead End,"38-1001, E Main St",180,R,,,,,,,X,,,,,,11/01/2011,,,,,,,,,,,,,,,
742306,  38,01006,     ,38-1006,N Carrico St,220,Town of Fries,038,Grayson County,0.08,"38-1001, E Main St",Dead End,200,R,,,,,,,X,,,,,,11/01/2011,,,,,,,,,,,,,,,
742307,  38,01007,     ,38-1007,S Hampton St,220,Town of Fries,038,Grayson County,0.05,Dead End,"38-1001, E Main St",1300,R,,,,,,,X,,,,,,11/01/2011,,,,,,,,,,,,,,,
742308,  38,01007,     ,38-1007,N Hampton  St,220,Town of Fries,038,Grayson County,0.10,"38-1001, E Main St",Dead End,120,R,,,,,,,X,,,,,,11/01/2011,,,,,,,,,,,,,,,
742311,  38,01010,     ,38-1010, ,220,Town of Fries,038,Grayson County,0.04,SR 94 Scenic Rd,"38-1001, W Main St",1300,R,,,,,,,X,,,,,,09/27/2011,,,,,,,,,,,,,,,
742312,  38,01011,     ,38-1011,Carroll Dr,220,Town of Fries,038,Grayson County,0.13,"38-1001, E Main St",Dead End,490,R,,,,,,,X,,,,,,09/27/2011,,,,,,,,,,,,,,,
742313,  38,01012,     ,38-1012,Riverview Ave,220,Town of Fries,038,Grayson County,0.29,"38-1001 W, W Main St","38-1001 E, W Main St",290,R,,,,,,,X,,,,,,09/27/2011,,,,,,,,,,,,,,,
784041,  38,01013,     ,38-1013,Lee Dr,220,Town of Fries,038,Grayson County,0.19,"38-1001 N, W Main St","38-1001 S, E Main St",50,G,99%,1%,0%,0%,0%,0%,F,,,,60,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
