Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of LaCrosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
040601,  US,00058,     ,US 58, ,250,Town of LaCrosse,058,Mecklenburg County,0.52,WCL LaCrosse,ECL LaCrosse,13000,N,82%,1%,1%,1%,14%,1%,N,0.0771,N,0.5468,13000,N,2011,,,,,,,,,,,,,,,
404211,  58,00618,     ,58-618,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.23,SCL LaCrosse,58-1507 Seaboard St,3200,G,97%,1%,1%,1%,1%,0%,F,0.0932,F,0.6365,3300,G,2011,,,,,,,,,,,,,,,
404212,  58,00618,     ,58-618,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.17,58-1507 Seaboard St,58-621 Main St,4200,G,97%,1%,1%,1%,1%,0%,F,0.0892,F,0.5273,4300,G,2011,,,,,,,,,,,,,,,
404213,  58,00618,     ,58-618,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.35,58-621 Main St,WCL LaCrosse,1600,G,97%,1%,1%,1%,1%,0%,F,0.0973,F,0.6442,1600,G,2011,,,,,,,,,,,,,,,
404216,  58,00621,     ,58-621,Main St,250,Town of LaCrosse,058,Mecklenburg County,0.34,58-618 High St,US 58,3200,G,94%,1%,1%,2%,2%,0%,F,0.0958,F,0.5059,3300,G,2011,,,,,,,,,,,,,,,
404217,  58,00621,     ,58-621,Country Club Rd,250,Town of LaCrosse,058,Mecklenburg County,0.18,US 58,NCL LaCrosse,1200,G,94%,1%,1%,2%,2%,0%,F,0.1042,F,0.6312,1200,G,2011,,,,,,,,,,,,,,,
785163,  58,00624,     ,58-624,Hillcrest Rd,250,Town of LaCrosse,058,Mecklenburg County,0.14,SCL LaCrosse,"58-618 N, Main St",1100,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
753031,  58,00624,     ,58-624,Hillcrest Rd,250,Town of LaCrosse,058,Mecklenburg County,0.22,"58-618 N, Main St",58-1503 Carter St,170,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753545,  58,01502,     ,58-1502,Montgomery St,250,Town of LaCrosse,058,Mecklenburg County,0.14,0.08 MS 58-1520,"Dead End, Gap",70,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753546,  58,01502,     ,58-1502,Montgomery St,250,Town of LaCrosse,058,Mecklenburg County,0.10,"Dead End, Gap",0.06 MN 58-1503,40,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753547,  58,01503,     ,58-1503,S Carter St,250,Town of LaCrosse,058,Mecklenburg County,0.02,58-1511 Moseley St,58-624 Hillcrest Rd,130,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753548,  58,01503,     ,58-1503,S Carter St,250,Town of LaCrosse,058,Mecklenburg County,0.13,58-624 Hillcrest Rd,58-1505 College St,370,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
404295,  58,01503,     ,58-1503,S Carter St,250,Town of LaCrosse,058,Mecklenburg County,0.26,58-1505 College St,58-1520 Pine St,740,G,97%,1%,1%,0%,1%,0%,C,0.1029,F,0.6279,760,G,2011,,,,,,,,,,,,,,,
404296,  58,01503,     ,58-1503,S Carter St,250,Town of LaCrosse,058,Mecklenburg County,0.03,58-1520 Pine St,US 58,1000,G,97%,1%,1%,0%,1%,0%,F,0.0991,F,0.7051,1000,G,2011,,,,,,,,,,,,,,,
753549,  58,01503,     ,58-1503,N Carter St,250,Town of LaCrosse,058,Mecklenburg County,0.16,US 58,58-1518 Woodlawn Ave,50,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753550,  58,01503,     ,58-1503,N Carter St,250,Town of LaCrosse,058,Mecklenburg County,0.07,58-1518 Woodlawn Ave,58-1502 Montgomery St,60,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
404297,  58,01505,     ,58-1505,College St,250,Town of LaCrosse,058,Mecklenburg County,0.22,58-618 Main St,58-1503 Carter St,250,G,98%,1%,0%,1%,0%,0%,C,0.1581,F,0.5946,250,G,2011,,,,,,,,,,,,,,,
753552,  58,01506,     ,58-1506,Carolina St,250,Town of LaCrosse,058,Mecklenburg County,0.14,58-624 Hillcrest Rd,58-1505 College St,70,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753553,  58,01506,     ,58-1506,Carolina St,250,Town of LaCrosse,058,Mecklenburg County,0.05,58-1505 College St,58-1512 Walker St,190,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753554,  58,01506,     ,58-1506,Carolina St,250,Town of LaCrosse,058,Mecklenburg County,0.07,58-1512 Walker St,Dead End,60,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
