Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Halifax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
030356,  SR,00349,     ,VA 349,Edmunds Blvd,230,Town of Halifax,041,Halifax County,0.12,SR 360 Mountain Rd,US 501 Main St,690,F,96%,2%,1%,0%,0%,0%,C,0.1354,F,0.0000,710,F,2011,,,,,,,,,,,,,,,
030362,  SR,00360,     ,VA 360,Mountain Rd,230,Town of Halifax,041,Halifax County,1.72,WCL Halifax,US 501 South,2000,F,94%,0%,1%,1%,4%,0%,C,0.0865,F,0.0000,2100,F,2011,,,,,,,,,,,,,,,
030247,  SR,00360,     ,"US 501, VA 360",Main St,230,Town of Halifax,041,Halifax County,0.78,US 501 S,US 501 N,8600,F,97%,0%,0%,0%,2%,0%,F,0.0820,F,0.0000,8800,F,2011,,,,,,,,,,,,,,,
030361,  SR,00360,     ,VA 360,Bethel Rd,230,Town of Halifax,041,Halifax County,0.26,"US 501 N, L P Bailey Memorial Hwy",ECL Halifax,4100,G,92%,0%,1%,1%,6%,0%,C,,,,4400,G,2011,,,,,,,,,,,,,,,
030274,  US,00501,     ,US 501,Main St,230,Town of Halifax,041,Halifax County,1.56,SCL Halifax,"SR 360 S, Mountain Rd",11000,F,96%,0%,1%,1%,3%,0%,C,0.0805,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
030247,  US,00501,     ,"US 501, VA 360",Main St,230,Town of Halifax,041,Halifax County,0.78,"SR 360 S, Mountain Rd","SR 360 N, Bethel Rd",8600,F,97%,0%,0%,0%,2%,0%,F,0.0820,F,0.0000,8800,F,2011,,,,,,,,,,,,,,,
030366,  US,00501,     ,US 501,L P Bailey Memorial Hwy,230,Town of Halifax,041,Halifax County,0.67,"SR 360 N, Bethel Rd",ECL Halifax,5000,F,87%,1%,2%,1%,9%,0%,F,0.0859,F,0.0000,5100,F,2011,,,,,,,,,,,,,,,
406155,  41,00651,     ,41-651,Cowford Rd,230,Town of Halifax,041,Halifax County,0.11,US 501 Main St,ECL Halifax,960,F,94%,0%,1%,4%,1%,0%,F,0.0963,F,0.0000,980,F,2011,,,,,,,,,,,,,,,
742889,  41,00652,     ,41-652,Academy St,230,Town of Halifax,041,Halifax County,0.44,Dead End,SCL Halifax,80,R,,,,,,,X,,,,,,09/08/2008,,,,,,,,,,,,,,,
743293,  41,01101,     ,41-1101,Mimosa Dr,230,Town of Halifax,041,Halifax County,0.08,41-1104 Pine Rd,41-1103 Oak Lane,100,R,,,,,,,X,,,,,,08/18/2011,,,,,,,,,,,,,,,
