Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
656003,  US,00015,     ,US 15,James Madison Hwy,275,Town of Orange,275,Town of Orange,1.13,SCL Orange,Old Gordonsville Road,13000,F,93%,1%,1%,1%,4%,0%,C,0.0854,F,0.0000,13000,F,2011,,,,,,,,,,,,,,,
656004,  US,00015,     ,US 15,Caroline St,275,Town of Orange,275,Town of Orange,0.28,Old Gordonsville Road,"SR 20 S, Berryhill Rd",15000,F,94%,1%,1%,1%,3%,0%,C,0.0837,F,0.0000,16000,F,2011,,,,,,,,,,,,,,,
070369,  US,00015,     ,"US 15, VA 20",Caroline St,275,Town of Orange,275,Town of Orange,0.17,"SR 20 S, Berryhill Rd",SR 20 N; S Madison Rd,13000,F,92%,1%,1%,1%,5%,0%,F,0.0877,F,0.0000,13000,F,2011,,,,,,,,,,,,,,,
656006,  US,00015,     ,US 15,S Madison St,275,Town of Orange,275,Town of Orange,0.24,SR 20 Caroline Street,Main Street,8600,F,95%,1%,1%,1%,3%,0%,C,0.0851,F,0.0000,8800,F,2011,,,,,,,,,,,,,,,
656007,  US,00015,     ,US 15,Madison St,275,Town of Orange,275,Town of Orange,0.61,Main Street,Lafayette Street,16000,F,97%,0%,1%,0%,2%,0%,C,0.0815,F,0.0000,16000,F,2011,,,,,,,,,,,,,,,
656005,  US,00015,     ,US 15,James Madison Hwy,275,Town of Orange,275,Town of Orange,1.10,Lafayette Street,68-721 NCL Orange,14000,F,96%,0%,1%,0%,2%,0%,C,0.0849,F,0.0000,14000,F,2011,,,,,,,,,,,,,,,
656010,  SR,00020,     ,VA 20,W Main St,275,Town of Orange,275,Town of Orange,0.47,WCL Orange,Bus SR 20,5000,F,97%,1%,1%,1%,1%,0%,C,0.0971,F,0.0000,5100,F,2011,,,,,,,,,,,,,,,
070376,  SR,00020,     ,VA 20,Caroline St,275,Town of Orange,275,Town of Orange,0.15,Bus SR 20,"US 15 N, S Madison Street; Caroline Street",4800,F,97%,0%,1%,1%,2%,0%,F,0.0921,F,0.0000,4900,F,2011,,,,,,,,,,,,,,,
070369,  SR,00020,     ,"US 15, VA 20",Caroline St,275,Town of Orange,275,Town of Orange,0.17,W US 15,E RT 15,13000,F,92%,1%,1%,1%,5%,0%,F,0.0877,F,0.0000,13000,F,2011,,,,,,,,,,,,,,,
