ReportID:	1236	DataYear:	2008		ReportID:	1236	DataYear:	2008		ReportID:	1236	DataYear:	2008		ReportID:	1236	DataYear:	2008		ReportID:	1236	DataYear:	2008		ReportID:	1236	DataYear:	2008	Prepared	7/13/2009
Daily Vehicle Miles Traveled (DVMT) by Physical Jurisdiction by Federal Functional Class by FHWA Vehicle Class; Towns Combined into Counties																														
Public Road Segments within the Commonwealth of Virginia																														
Using Distance Measured Along North and East Bound Direction of Separated Inventoried Highways																														
2008																														
																														
									Secondary						Primary						Interstate						All Roads			
													%	%					%	%					%	%				%
										%	%		of	of		%	%		of	of		%	%		of	of		%		of
										of	of		Secondary	State		of	of		Primary	State		of	of		Interstate	State		of		State
				Federal		Federal				Secondary	State	Road	Total	Total		Primary	State	Road	Total	Total		Interstate	State	Road	Total	Total		State	Road	Total
				Functional		Vehicle				Total	Total	Length	Road	Road		Total	Total	Length	Road	Road		Total	Total	Length	Road	Road		Total	Length	Road
		Jurisdiction		Class		Class			DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	VMT	(Miles)	Length	Length	DVMT	VMT	(Miles)	Length
																														
 		001	Accomack County	2	Rural Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,714	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,714	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	501,357	0.54%	0.22%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	501,357	0.22%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	140,524	0.15%	0.06%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	140,524	0.06%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	5,061	0.01%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,061	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	6,071	0.01%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,071	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	3,727	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,727	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	317	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	317	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,361	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,361	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	29,998	0.03%	0.01%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	29,998	0.01%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	245	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	245	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	80	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	80	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	99	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	99	0.00%	37.40	0.05%
 		001	Accomack County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	0.00%	37.40	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	37.40	0.05%
 		001	Accomack County	7	Rural Major Collector	01	Motorcycles	              	1,799	0.00%	0.00%	105.32	0.17%	0.14%	891	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,690	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	02	Passenger Cars	              	101,964	0.15%	0.05%	105.32	0.17%	0.14%	145,330	0.16%	0.06%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	247,294	0.11%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	40,428	0.06%	0.02%	105.32	0.17%	0.14%	49,497	0.05%	0.02%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	89,926	0.04%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	04	Busses	              	739	0.00%	0.00%	105.32	0.17%	0.14%	973	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,712	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	1,378	0.00%	0.00%	105.32	0.17%	0.14%	1,626	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,003	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	1,055	0.00%	0.00%	105.32	0.17%	0.14%	941	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,997	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	119	0.00%	0.00%	105.32	0.17%	0.14%	145	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	264	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	545	0.00%	0.00%	105.32	0.17%	0.14%	515	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,060	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	09	Five Axle Single Trailers	              	1,376	0.00%	0.00%	105.32	0.17%	0.14%	875	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,251	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	39	0.00%	0.00%	105.32	0.17%	0.14%	48	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	87	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	2	0.00%	0.00%	105.32	0.17%	0.14%	1	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	12	Six Axle Multi-Trailers	              	3	0.00%	0.00%	105.32	0.17%	0.14%	0	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	167.27	0.23%
 		001	Accomack County	7	Rural Major Collector	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	105.32	0.17%	0.14%	0	0.00%	0.00%	61.95	0.62%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	167.27	0.23%
 		001	Accomack County	8	Rural Minor Collector	01	Motorcycles	              	743	0.00%	0.00%	21.24	0.03%	0.03%	15	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	758	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	02	Passenger Cars	              	15,296	0.02%	0.01%	21.24	0.03%	0.03%	1,670	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,967	0.01%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	6,398	0.01%	0.00%	21.24	0.03%	0.03%	680	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,078	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	04	Busses	              	78	0.00%	0.00%	21.24	0.03%	0.03%	11	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	90	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	160	0.00%	0.00%	21.24	0.03%	0.03%	25	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	185	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	89	0.00%	0.00%	21.24	0.03%	0.03%	8	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	97	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	11	0.00%	0.00%	21.24	0.03%	0.03%	0	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	57	0.00%	0.00%	21.24	0.03%	0.03%	8	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	66	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	52	0.00%	0.00%	21.24	0.03%	0.03%	11	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	64	0.00%	24.30	0.03%
 		001	Accomack County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	1	0.00%	0.00%	21.24	0.03%	0.03%	3	0.00%	0.00%	3.06	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4	0.00%	24.30	0.03%
 		001	Accomack County	9	Rural Local System	01	Motorcycles	              	3	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	02	Passenger Cars	              	138,714	0.21%	0.06%	469.17	0.75%	0.63%	103	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	138,817	0.06%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	367	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	367	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	04	Busses	              	15	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	52	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	52	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	1	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	4	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	469.53	0.64%
 		001	Accomack County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	469.17	0.75%	0.63%	0	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	469.53	0.64%
 		001	Accomack County Total:						311,490	0.47%	0.14%	595.73	0.95%	0.81%	895,934	0.97%	0.40%	102.77	1.03%	0.14%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,207,423	0.54%	698.50	0.95%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	01	Motorcycles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,291	0.01%	0.00%	23.32	2.08%	0.03%	3,291	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	02	Passenger Cars	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	555,891	0.85%	0.25%	23.32	2.08%	0.03%	555,891	0.25%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	122,426	0.19%	0.05%	23.32	2.08%	0.03%	122,426	0.05%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	04	Busses	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,629	0.01%	0.00%	23.32	2.08%	0.03%	5,629	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,307	0.01%	0.00%	23.32	2.08%	0.03%	6,307	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,499	0.01%	0.00%	23.32	2.08%	0.03%	4,499	0.00%	23.32	0.03%
 		002	Albemarle County	1	Rural Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	548	0.00%	0.00%	23.32	2.08%	0.03%	548	0.00%	23.32	0.03%
